QuestFormID, QuestEditorID, QuestFull, INDX1, INDX2, NAM2, CNAM
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","341","43776","Andreja hits 1st checkpoint for scene update",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","342","43776","mid-scene checkpoint to update Tomisar's package",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","350","43776","arrived at Tomisar, he starts his thing",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","360","43776","scene with Tomisar and player",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","370","43776","done talking to Tomisar, directed to talk to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","371","43776","player asked if there's some other way - opens option to turn over Tomisar",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","375","43776","Player has offered to kill Tomisar",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","380","43776","player told Andreja to let Tomisar live",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","381","43776","Final scene finished, Tomisar left alive. Andreja asks to return to Lodge",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","385","43776","Player told Andreja to turn over Tomisar",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","390","43776","player convinced Andreja to kill Tomisar",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","395","43776","Andreja has killed Tomisar",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","399","43776","Player killed Tomisar after some other conclusion had been reached",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","400","43776","Done with Tomisar, final conversation with Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","500","43776","Done with Station, directed back to Lodge","Andreja has dealt with Tomisar, and learned about what happened to her so many years ago. She wishes to return to the Lodge."
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","600","43776","Arrived back at Lodge, directed to talk to Andreja",""
0x0021ECD0,"COM_Quest_Andreja_Q01","Divided Loyalties","1000","43776","Quest Complete","I have helped Andreja solve the mystery of what happened to her friends years ago, but there may be consequences for her future with House Va'ruun."
0x0021F49A,"COM_Quest_SamCoe_Q01_SpaceEnc","Matters of the Hart Space Encounter","10","43778","",""
0x0021F49A,"COM_Quest_SamCoe_Q01_SpaceEnc","Matters of the Hart Space Encounter","200","13824","Make ship Hostile",""
0x0021F49A,"COM_Quest_SamCoe_Q01_SpaceEnc","Matters of the Hart Space Encounter","500","29696","Ship has been killed",""
0x0021F49A,"COM_Quest_SamCoe_Q01_SpaceEnc","Matters of the Hart Space Encounter","600","43776","Dumas Looted - Can Close Quest",""
0x0021F572,"SE_TradeShip_TradeAuthority","Trader","5","29698","Player entered location",""
0x0021F572,"SE_TradeShip_TradeAuthority","Trader","50","43776","stage 2 set hailing scene",""
0x0021F572,"SE_TradeShip_TradeAuthority","Trader","100","43776","Hail scene started",""
0x0021FD37,"MB_SurveyTrait01","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>","5","29762","Run on Start Stage",""
0x0021FD37,"MB_SurveyTrait01","Locate <Alias=PrimaryRef> in <Alias=TargetSystemLocation>","10","8","Mission Accepted",""
0x00220B47,"SE_AF04","Pirate Loot Trap","10","2","Startup Stage",""
0x00220B47,"SE_AF04","Pirate Loot Trap","50","43776","Start the Hail",""
0x00220B47,"SE_AF04","Pirate Loot Trap","60","43776","Hail Accepted",""
0x00220B47,"SE_AF04","Pirate Loot Trap","75","43776","Access Satellite","There is some data on a satellite nearby. Unfortunately, it's surrounded by mines. If a mine goes off - so does the data."
0x00220B47,"SE_AF04","Pirate Loot Trap","100","43776","Failure - Mines have exploded",""
0x00220B47,"SE_AF04","Pirate Loot Trap","150","43776","Hailer Defuse Scene",""
0x00222A40,"SE_AF02","Ship Racing","1","43776","Player entered orbit",""
0x00222A40,"SE_AF02","Ship Racing","5","29696","Player responded to hail",""
0x00222A40,"SE_AF02","Ship Racing","7","20224","Refuse race",""
0x00222A40,"SE_AF02","Ship Racing","10","0","Accept race","I've been challenged to race another ship."
0x00222A40,"SE_AF02","Ship Racing","20","43776","Checkpoint1",""
0x00222A40,"SE_AF02","Ship Racing","25","43776","Checkpoint2",""
0x00222A40,"SE_AF02","Ship Racing","30","43776","Checkpoint3 - Race Complete","I was challenged to race another ship and lost."
0x00222A40,"SE_AF02","Ship Racing","32","43776","Ship01 Finishes",""
0x00222A40,"SE_AF02","Ship Racing","35","43776","Player Wins",""
0x00222A40,"SE_AF02","Ship Racing","40","43776","Player Loses",""
0x00222A40,"SE_AF02","Ship Racing","50","19968","Ship jumps away",""
0x00222A40,"SE_AF02","Ship Racing","500","27648","ship destroyed",""
0x00222A40,"SE_AF02","Ship Racing","600","43776","Fail Quest",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","1","43776","Debug Stage:  Move to Mercs' base",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","2","43776","Debug Stage: Move to Jane",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","100","43778","Find the lost ship","Jane's ship, the Berry Mule, and its pilot, Erick have gone missing. She has asked me to search their last known location, around Triton."
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","200","43776","Hail the Berry Mule I","I've found the Berry Mule. I should try hailing it to see if I get a response."
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","201","43776","The player asked about Ecliptic",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","250","43776","Dock with and enter the ship","I have permission from the Ecliptic Mercenary captain, Gustavo Valencia to dock with the Berry Mule and board."
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","300","43776","Speak with the mercenary leader","Erick appears to be held captive. I should negotiate with Gustavo for his release and control of the ship."
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","301","43776","Player approached Gustavo",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","302","43776","Gustavo started his greeting",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","305","43776","Player used the Starborn perk",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","310","43776","Speech Challenge Success",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","311","43776","The player suggests that Gustavo takes a piece of the ship to his client as evidence it was destroyed, and succeeds.",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","320","43776","Speech Challenge Failure",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","330","43776","Player convinced Gustavo to give up the ship",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","340","43776","Player gave up the ship, but got Erick",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","350","43776","Defeat the Mercenaries",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","355","43776","Some mercs are dead. Put QTs on the rest.",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","360","43776","Gustavo is dead",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","370","43776","Mercenaries are dead",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","400","43776","Free Erick","I've dealt with the Ecliptic mercenaries. Now to free Erick."
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","410","43776","The player freed Erick",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","500","43776","Return to Jane","I've dealt with the situation as best I could. Now it's time to return to Jane and inform her about what happened."
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","501","43776","Player started speaking to Jane to turn the quest in",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","510","43776","Player Arrived on Cydonia. Move Erick to Cydonia if not with the player.",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","515","43776","Player and Erick arrive in Cydonia. Set by the DefaultPassengerQuestscript.",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","520","43776","Erick arrives in Cydonia with the player using the default passenger script",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","600","43776","Player receives a discount from Jane. Update her vendor containers todisplay more items for sale.",""
0x00222E40,"City_CY_StartUp01","Start-Up Stopped","610","43776","Player intimidated Jane for more money",""
0x0022342E,"DialogueFCAkilaCity","","0","43776","Debug playtest",""
0x0022342E,"DialogueFCAkilaCity","","20","43776","DEBUG: Move the player to Duncan Lynch for RAD03",""
0x0022342E,"DialogueFCAkilaCity","","50","43776","Player arrives at Akila City (1st Time)",""
0x0022342E,"DialogueFCAkilaCity","","100","43776","Annie greeted",""
0x0022342E,"DialogueFCAkilaCity","","105","43776","Elias greeted",""
0x0022342E,"DialogueFCAkilaCity","","110","43776","Amira greeted",""
0x0022342E,"DialogueFCAkilaCity","","112","43776","Donate to Amira",""
0x0022342E,"DialogueFCAkilaCity","","115","43776","Earl greeted",""
0x0022342E,"DialogueFCAkilaCity","","117","43776","Pay Earl",""
0x0022342E,"DialogueFCAkilaCity","","119","43776","Snuck into zoo",""
0x0022342E,"DialogueFCAkilaCity","","200","43776","Duncan Lynch grants the RAD03 quest when the player asks him about work.",""
0x0022342E,"DialogueFCAkilaCity","","300","43776","Jacob Coe greeted",""
0x0022342E,"DialogueFCAkilaCity","","310","43776","Jacob ticked off",""
0x0022342E,"DialogueFCAkilaCity","","400","43776","Frank Langston greeted",""
0x0022342E,"DialogueFCAkilaCity","","500","43776","Met Sarah Filburn",""
0x0022342E,"DialogueFCAkilaCity","","525","43776","Sarah: Queue up Akila04",""
0x0022342E,"DialogueFCAkilaCity","","600","43776","Met Coma",""
0x0022342E,"DialogueFCAkilaCity","","700","43776","Reisha revealed she owns Laredo",""
0x0022342E,"DialogueFCAkilaCity","","800","43776","Mr. Tate greeted",""
0x0022342E,"DialogueFCAkilaCity","","810","43776","Bought Midtown House",""
0x0022342E,"DialogueFCAkilaCity","","820","43776","Bought Core House",""
0x0022342E,"DialogueFCAkilaCity","","900","43776","Rose greeted",""
0x0022342E,"DialogueFCAkilaCity","","1000","43776","Player has completed FC01",""
0x0022342E,"DialogueFCAkilaCity","","1100","43776","Met Marko",""
0x0022342E,"DialogueFCAkilaCity","","2010","43776","LIFE: Wilson/Bailey start",""
0x0022342E,"DialogueFCAkilaCity","","2015","43776","Wilson/Bailey scene - don't play",""
0x0022342E,"DialogueFCAkilaCity","","2020","43776","LIFE: Soccer Practice",""
0x0022342E,"DialogueFCAkilaCity","","2030","43776","LIFE: Fran/Elizabeth",""
0x0022342E,"DialogueFCAkilaCity","","2040","43776","LIFE: Kate/Eloise",""
0x0022342E,"DialogueFCAkilaCity","","2050","43776","LIFE: Reisha/Justin",""
0x0022342E,"DialogueFCAkilaCity","","2051","43776","Set from City_ER_Peace, stage 200, to skip Reisha's city life scene",""
0x0022342E,"DialogueFCAkilaCity","","2060","43776","LIFE: Aggie/Justin",""
0x0022342E,"DialogueFCAkilaCity","","2070","43776","LIFE: GateGuard",""
0x0022342E,"DialogueFCAkilaCity","","2080","43776","LIFE: Aaron/Guard",""
0x0022342E,"DialogueFCAkilaCity","","2090","43776","LIFE: Mooch/Guard",""
0x0022342E,"DialogueFCAkilaCity","","2100","43776","LIFE: ChunkChat",""
0x00224B21,"SE_SurveySatellite","Surveys:","5","29698","Player entered location",""
0x00224B22,"SE_GenericTemplate","Space Encounter Template","10","29698","Startup Stage",""
0x00224FE8,"FFCydoniaR02","Refurbished Goods","100","43778","Locate the band of renegades","Denis has asked me to acquire some equipment from some dangerous people through not entirely legitimate means. He gave me their location."
0x00224FE8,"FFCydoniaR02","Refurbished Goods","150","43776","Optional Stage. If the player already has the items they need, they can still go get the ones they know about. Or, just turn them in to complete the quest.","Denis has asked me to acquire some equipment from some dangerous people through not entirely legitimate means. I already have enough of what he wants, so I can go get more if I want to."
0x00224FE8,"FFCydoniaR02","Refurbished Goods","200","43776","Retrieve Equipment","I've found where my targets are holing up. I now need to find that equipment and take it for Denis."
0x00224FE8,"FFCydoniaR02","Refurbished Goods","300","43776","Return to Denis Averin","I should have enough equipment for Denis. Time to pay him a visit and get paid."
0x002250C4,"City_Neon_Gang03","The Showdown","0","43776","STAGE 0",""
0x002250C4,"City_Neon_Gang03","The Showdown","1","43778","ON START",""
0x002250C4,"City_Neon_Gang03","The Showdown","2","43776","DEBUG: Finale",""
0x002250C4,"City_Neon_Gang03","The Showdown","100","43776","Received the quest from Briggs","The Ebbside Strikers are finally going to hit the Disciples back. To learn the details, I should speak to Vogal."
0x002250C4,"City_Neon_Gang03","The Showdown","200","43776","Arranged Armor for the Strikers",""
0x002250C4,"City_Neon_Gang03","The Showdown","210","43776","Convinced Newill",""
0x002250C4,"City_Neon_Gang03","The Showdown","220","43776","SC Success: Discount on Armor",""
0x002250C4,"City_Neon_Gang03","The Showdown","230","43776","SC Fail: No discount",""
0x002250C4,"City_Neon_Gang03","The Showdown","300","43776","Talked with Vogal","The Ebbside Strikers are finally going to hit the Disciples back. I need to clear out three hangouts of the Disciples to buy time for Vogal to secure a weapons cache. Briggs also asked me to buy some armor from Newill - he claims he'll pay me back."
0x002250C4,"City_Neon_Gang03","The Showdown","400","43776","Hangout 1 Dealt with",""
0x002250C4,"City_Neon_Gang03","The Showdown","405","43776","Disciple 1 Leader Talks",""
0x002250C4,"City_Neon_Gang03","The Showdown","410","43776","Disciple: Speech Success",""
0x002250C4,"City_Neon_Gang03","The Showdown","420","43776","Disciple: Speech Failure",""
0x002250C4,"City_Neon_Gang03","The Showdown","430","43776","Hangout 1 attacks",""
0x002250C4,"City_Neon_Gang03","The Showdown","500","43776","Hangout 2 Dealt with",""
0x002250C4,"City_Neon_Gang03","The Showdown","505","43776","Holt speaks to player",""
0x002250C4,"City_Neon_Gang03","The Showdown","510","43776","Holt Attacks",""
0x002250C4,"City_Neon_Gang03","The Showdown","520","43776","PC Agrees to Betray Strikers","I made a deal with the Disciples to betray the Strikers. They've offered me a lot more credits than the Strikers will pay. All I have to do is take out the Strikers and they'll wire payment. It's not too late for me to help the Strikers."
0x002250C4,"City_Neon_Gang03","The Showdown","600","43776","Hangout 3 Dealt with",""
0x002250C4,"City_Neon_Gang03","The Showdown","650","43776","Got near Hangout 3 - they go hostile",""
0x002250C4,"City_Neon_Gang03","The Showdown","700","43776","Hangouts cleared","I dealt with all the Disciple hangouts. Now I need to regroup with the Strikers for the final assault on one of the Disciples bases."
0x002250C4,"City_Neon_Gang03","The Showdown","800","43776","Spoke to Andrea","It's show time. Time to hit the Disciples back where it hurts."
0x002250C4,"City_Neon_Gang03","The Showdown","810","43776","Strikers go with player",""
0x002250C4,"City_Neon_Gang03","The Showdown","820","43776","Strikers Port In",""
0x002250C4,"City_Neon_Gang03","The Showdown","825","43776","Striker Move Done",""
0x002250C4,"City_Neon_Gang03","The Showdown","850","43776","Betrayed the Strikers",""
0x002250C4,"City_Neon_Gang03","The Showdown","875","43776","Killed one of the Strikers",""
0x002250C4,"City_Neon_Gang03","The Showdown","900","43776","Defeated all the Disciples","After defeating the Disciples, I heard a commotion downstairs. I should investigate."
0x002250C4,"City_Neon_Gang03","The Showdown","1000","43776","Spoke to Owen Dexler","Neon Security has offered to hire the Strikers to continue to keep the Disciples in check - except officially. Owen Dexler has asked me to make sure Briggs makes the right decision."
0x002250C4,"City_Neon_Gang03","The Showdown","1100","43776","(Complete) Spoke to Briggs","The Strikers are no more. Owen Dexler offered them a job working for Neon Security with the mandate to keep the Disciples in check. It's as happy an ending as you see on Neon."
0x002250C4,"City_Neon_Gang03","The Showdown","1200","43776","(Complete) Killed all the Strikers","After a lot of credits changing hands, I put down the Strikers for the Disciples. Ebbside's not going to get any better (probably worse) - but I got paid a mint."
