FormID, EditorID, Full, Summary
0x00235D2F,"UC_NA_CL_GagarinTransferScene","",""
0x0023748F,"City_CY_RedTape03","Red Tape Reclamation","The player has managed to approve Trevor's request for new mining equipment. Trevor tells the player that one of his employees, Hank Ferraro, left to go get the equipment as soon as the request came through. It should have been a quick trip, but Hank hasn't returned yet. Trevor asks the player to follow up and try to find out what they can, first by inquiring about hank at Cydonia Ship Services. They learn that Hank has returned to Mars, but didn't land at port like expected. The player then finds out that Hank stole the goods and must confront him to get them back. They can choose to kill Hank, or talk him out of his misdeeds, at which point they may choose to turn him in to security or cover for him. In any case, they will succeed at getting the equipment back."
0x00237490,"City_CY_RedTape01","Red Tape Blues","Trevor Petyarre is trying to improve the working conditions for the miners in Cydonia. They've been using broken and outdated equipment for too long, and his request fro new equipment has fallen through the corporate cracks. He asks the player to help him with an elaborate plan to get the request approved. The player is to ensure they get hired as the Mining Operations Executive's new assistant, so they can gain access to his computer and approve the request for Peter, but first, they need to jump through a few hoops."
0x00237491,"City_CY_RedTape02","Red Tape Runaround","The player has gotten the Exective Assistant job and must report to Peter Brennan. This is all in an effort to help Trevor Petyarre and the miners. Trevor has submitted a request for new mining equipment to Peter. The player must get access to Peter's computer and approve the request, because Peter can't do anything without his assistant doing it for him. But first, Peter needs the player to go get a shipment he's waiting for. The player finds that the Governor of Cydonia, Glen Hurst, has held Peter's shipment, and requires the player to take care of a problem for him before he'll release the shipment. The player tracks down Hurst's ship and either destroys it, or finds out the truth behind Hurst's intentions. Either way, they'll be able to return with the package to Brennan, and finish their task."
0x00238837,"City_Neon_Chem01","Loose Ends",""
0x00239228,"UC_GG_RandomConvQuest05_ZinaidaCitizen","","This is a random conversation that can start up in the background as the player wanders around Gagarin. In it, local recruiter Vanguard Zinaida Kupers speaks to a local citizen."
0x0023922A,"UC_GG_RandomConvQuest02_DalistoKeala","","This is a random conversation that can start up in the background as the player wanders around Gagarin. In it, UC Security Chief Dalisto Pretorius chats with her friend, Doctor Pauline Keala, in the local clinic."
0x0023922B,"UC_GG_RandomConvQuest01_BonifacHelena","","This is a random conversation that can start up in the background as the player wanders around Gagarin. In it, Helena Strickland, head of Reliant Medical on Gagarin, summons her junior exec, Bonifac Maksimov, into her office for a request."
0x0023922C,"UC_GG_RandomConvQuest04_LawanWorker","","This is a random conversation that can start up in the background as the player wanders around Gagarin. In it, head of Gagarin's local Arc Might facility, Lawan Ariesen gets a report from her trusty robot coworker in her office."
0x0023C6F1,"CF04","Breaking the Bank",""
0x0023CA8C,"SE_Player_DevVid","Space Encounter Template",""
0x0023DE4E,"SQ_ShipVendors","",""
0x0023DF2A,"COM_Companion_Andreja","Companion - Andreja",""
0x0023E9B7,"FFCydoniaR03","Media Sponge","Mitch Benjamin is unable to leave his home due to some sort of medical condition. So, when the player comes along and offers to help him out, Mitch takes the opportunity to send the player out to get some first editions of his favorite book series, Dragonstar Force. When the player returns, Mitch is elated. This quest can be repeated up to 30 times, once for each book in the series."
0x0023EF00,"COM_Companion_SamCoe_SpeechChallenges","Sam Coe Speech Challenges",""
0x0023F810,"FFCydoniaZ04","Space Frog from Outer Space","A bored little girl, Renee Shelby, asks the player to help her out since she isn't allowed to leave her condo complex. She wants to spread some joy around Cydonia by putting up cute pictures of a character she made, called Space Frog from Outer Space."
0x0023FB04,"UC_TerrormorphSupportQuest","",""
0x0024015E,"BE_RI03","[BE for RI03: Malai Liskova's Ship]",""
0x0024015F,"RI03_SpaceEncounter","[Space Encounter for Malai's Ship]",""
0x00240431,"DialogueNewHomestead","","New Homestead is a ""Living History"" community. Think Plymouth Plantation, or certain ccommunities in Amish country. It was originally a xenobiology research facility in the days before grav drive travel. Then, it transitioned into an off-world colony research facility after no significant alien life was found. Now, people just live here, preserving early colonial traditions and such. It serves as a tourist destination, and people come here because it's one of the closest communities to old Earth in the Sol system, the cradle of humanity."
0x00240695,"DialogueCydoniaConvo_Noam02","","Samund checks his messages with Noam, and finds that someone has left him a threatening one anonymously. He's pretty sure who it is though, and threatens them via Noam.  Think of Naom as a robot version of Alexa or Siri."
0x00240696,"DialogueCydoniaConvo_Deimos01","","Tia, the HR director for Deimos Staryards, is asking Leona, the Corporate Liason, leona, if her request for an assistant was approved. Leona tells her than nothing's happened yet, but continue being patient. Though, she also wonders if Tia is having trouble with her workload, and Tia is quick to dismiss that idea so she doesn't look replaceable."
0x00240697,"DialogueCydoniaConvo_Marines02","","Two marines discuss the Red Devils possibly coming back. The Red Devils are a specialized elite military force, like the Navy Seals. They've been disbanded for a while now, but the program may be starting up again soon. Naturally, one of the marines believes they'd make the cut."
0x00240698,"DialogueCydoniaConvo_BrokenSpear01","","A patron orders a drink at the Broken Spear bar after a long day. Jack, the bartender obliges."
0x00240699,"DialogueCydoniaConvo_Miners03","","Two of the old-timer miners discuss retirement. Samund has no intention of retiring anytime soon, but Andres misses his family, who live off-world. He's been dragging his feet on it, but he's starting to change his mind and wants to go home."
0x0024069A,"DialogueCydoniaConvo_Miners01","","Laylah is fiercely competetive. She's trying to goad Gauri into taking a bet that she'll be able to produce more ore than her, but Gauri, as a manager, has access to some of the current numbers, so she's confident that she's ahead, much to Laylah's surprise."
0x0024069B,"DialogueCydoniaConvo_Condos01","","Taye walks over to Renee, and renee asks him if he wants to play 20 questions. Taye indulges her, even though she often thinks of a bunny. Naturally, he guesses it pretty easily."
0x0024069C,"DialogueCydoniaConvo_Community01","","Horus, a representative of the Sanctum Universum, a theist spiritual organization, is asking his colleague Joy, a representative of the Enlightened, a human-centric atheist spiritual organization, to go for drinks after work. They have a history of getting into heated, yet friendly debates when drinks are involved."
0x0024069D,"DialogueCydoniaConvo_Miners02","","Hank is kind of a meathead. Here, he's boasting about some big hunk of ore he pulled up, but it's doubtful that he actually did it. It's the proverbial fish that got away. Rivkah doesn't buy it. "
0x0024069E,"DialogueCydoniaConvo_Marines01","","One Marine to another. The first one wonders if they'll be seeing any real combat action anytime soon, but the second one took this assignment specifically because it didn't seem likely that there would be any."
0x0024069F,"DialogueCydoniaConvo_Condos02","","Taye's mother has been depressed since his father died. In this scene, he goes to try to comfort her."
0x002406A0,"DialogueCydoniaConvo_Noam01","","Laylah is leaving a message with Noam, the company's assistant robot. noam misunderstands her request and this upsets her. Think of Naom as a robot version of Alexa or Siri."
0x00243476,"Crucible_RC_Pragmatistl_04","",""
0x00243477,"Crucible_RC_Believers_04","",""
0x00243478,"Crucible_RC_Renegade_04","",""
0x0024411E,"DialogueGenericGuardsShips","",""
0x0024411F,"DialogueGenericHouseVaruunShips","",""
0x00246FCB,"RL088_EavesdroppingScene","",""
0x00247D20,"DialogueFreestarRangers","",""
0x00248CF0,"UC06","The Devils You Know","The player's presence is requested by Vae Victis, the once-executed, now jailed former Admiral of the UC. Vae Victis has a proposal for the player - he'll give the player the location of Hadrian's Xenowarfare team if the player will kill someone for him. The player can either agree to help or offer to bring the criminal in question - Dr. Reginald Orlase - to justice. \n\nThey're directed to The Den to speak to the local Vanguard, then out to an old debris field where Orlase has been hiding. After a dogfight where they can either destory Orlase's ship, killing the doctor, or board it and he'll do the job himself, and the collect his ID to return to Vae Victis, completing the task."
0x00248D20,"SQ_ENV","Enviromental Gameplay System Quest",""
0x002491D9,"AudioLogsQuest_FAB","",""
0x0024AFED,"DialogueCydonia","","Cydonia, on Mars, is the first major planetary colony in the Settled Systems, first established by the Deimos Staryards corporation. It's still heavily influenced by their mining operations, but now formally under the United Colonies banner. Much of the population here are transient miners who work for a set of years on a highly profitble contract basis, then move on, but there are some permanent locals as well. It's formeost an industrial city, with a mining town/industrial vibe. Like a Pittsburgh, or a Detroit. It's old and run down, with few frills and not a lot to do, but it's still a healthy, somewhat prosperous community. There's also a strong military presence here, where UC Marines train."
0x0024C3A1,"FFNewAtlantis01","Diplomatic Immunity",""
0x0024C3DE,"FFNewAtlantis01Misc","Misc Pointer",""
0x0024C3E7,"FFNewAtlantis01TopLevels","",""
0x0024C46B,"FFNewAtlantis02TopLevels","",""
0x0024C46C,"FFNewAtlantis02","Keeping the Peace",""
0x0024CC1B,"AudioLogsQuest_AN","",""
0x0024DDC4,"DialogueCrowdConvo001","Crowd Actor Conversations",""
0x0024E347,"DialogueCrowdConvo002","Crowd Actor Conversations",""
0x0024EEF8,"CF03","Echoes of the Past",""
0x0024EF9C,"MQ305","One Giant Leap","The PLAYER completes the Armillary and can now enter the Unity. They can speak to their companions and other members of Constellation before they go. When they arrive at the Unity, the player meets a version of themself who explains the Unity's rules: you can enter it completely and be reborn in the multiverse as a Starborn, or you can leave and return to your universe."
0x0024F5AD,"OE_Civilians","",""
0x0024FB39,"RIR06","Managing Assets","Go on a radiant mission to take out an operative for a competing company or an agent who went rogue at Ryujin, but a no-kill option will be available."
0x002514C1,"MQ304","[Holder for Emissary's Artifacts]",""
0x00251581,"DialogueUCInfinityLTD","Infinity LTD Dialogue",""
0x00252335,"City_NA_Landing_ShipTechs","",""
0x002534D2,"MS02_Intro","",""
0x002534D3,"DialogueSettleBartenderRumors","",""
0x002534D4,"MS02_Delivery","",""
0x00253F58,"City_NA_Aquilus01Misc","Misc Pointer",""
0x00254243,"MQ303","[Holder for the Hunter's Artifacts]",""
0x00255449,"DialogueFCNeonConvo_SieghartDiosdado01","",""
0x0025544A,"FFNeonZ12","About Face",""
0x0025579A,"Debug_SoundScriptingQuest","",""
0x00255DAB,"MQ302a","[Holder Quest for Earth Dialogue]","The PLAYER leaves Earth, only to see that the HUNTER and the EMISSARY have are waiting in orbit. They each ask the player to side with them against the other. A fight in space is inevitable."
0x00255EAF,"DialogueTheFirstShips","",""
0x00256133,"FC08_SpaceEnc01","Encounter against The First",""
0x0025613B,"FC08","First to Fight, First to Die","As a newly-recruited Deputy in the respected Freestar Rangers, the player is carrying out an investigation into a mercenary company called The First that's been threatening farmers in an effort to seize their land for some unknown purpose. The player has finally learned the location of the First's hideout, and can now confrnot them head-on, which means going toe-to-toe with their leader, disgraced former war hero Paxton Hull."
0x00256B02,"MQ207B","Final Glimpses","The player returns from meeting the Starborn (MQ207) and tells Constellation what they're learned about the Unity. VLADIMIR SALL gives the player the final Artifacts that the Eye has discovered."
0x00256F51,"CREW_EliteCrew_Vasco","Vasco",""
0x00257DE1,"MQ207C","Entangled","The player's search for one of the final Artifacts leads them to Nishina Research Station, a remote research outpost near the edge of the settled systems. Once inside, they find themselves shifting between two universes: one where the station is intact and inhabited, and the other where it has been destroyed in a catastrophic fire, leaving only one survivor. The player must navigate the shifting, gain control of the phenomenon, and shift back and forth between universes to claim the Artifact.\n\nThis quest, MQ207C, has the bulk of the dialogue for the actual quest."
