FormID, EditorID, Full, BTXT, Index, ITXT, ISTX, ITID, TNAM, UNAM
0x00223FEF,"MQ207C_Nishina02_SecurityOptionsTerminalMenu","Security System","STATUS: Normal\n\nIn the event of an emergency, notify security personnel.","2","Override Lockdown: Accelerator Control Room","","2","",""
0x00223FEF,"MQ207C_Nishina02_SecurityOptionsTerminalMenu","Security System","STATUS: Normal\n\nIn the event of an emergency, notify security personnel.","3","Override Lockdown: Accelerator Section","","6","",""
0x00223FEF,"MQ207C_Nishina02_SecurityOptionsTerminalMenu","Security System","STATUS: Normal\n\nIn the event of an emergency, notify security personnel.","4","Override Lockdown: Storage Section","","4","",""
0x00223FEF,"MQ207C_Nishina02_SecurityOptionsTerminalMenu","Security System","STATUS: Normal\n\nIn the event of an emergency, notify security personnel.","5","Override Lockdown: High Energy Research Lab","","5","",""
0x00224A68,"MQ207C_Nishina02_LabControlTerminalDesktop","Lab Control Terminal","","1","Lab Controls","","4","MQ207C_Nishina02_LabControlTerminal_LabControlsMenu",""
0x00224A69,"MQ207C_Nishina02_LabControlTerminal_Degaussing","Degaussing","Status: INACTIVE","1","Initiate Degaussing","","1","","ERROR: All Power Interlocks must be engaged in order to analyze magnetic interference."
0x00224A69,"MQ207C_Nishina02_LabControlTerminal_Degaussing","Degaussing","Status: INACTIVE","2","Initiate Degaussing","","3","","ERROR: All Power Interlocks must be engaged in order to analyze magnetic interference."
0x00224A69,"MQ207C_Nishina02_LabControlTerminal_Degaussing","Degaussing","Status: INACTIVE","3","Initiate Degaussing","","2","",""
0x00224A69,"MQ207C_Nishina02_LabControlTerminal_Degaussing","Degaussing","Status: INACTIVE","4","Initiate Degaussing","","4","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","1","Initiate Frequency Calibration","","1","","ERROR: All Power Interlocks must be engaged before initiating Frequency Calibration."
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","2","Initiate Frequency Calibration","","15","","ERROR: All Power Interlocks must be engaged before initiating Frequency Calibration."
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","3","Initiate Frequency Calibration","","2","","WARNING: Magnetic interference detected.\nWARNING: Magnetic interference has propagated throughout the system.\n\nDegauss all Power Interlocks before initating Frequency Calibration."
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","4","Initiate Frequency Calibration","","16","","WARNING: Magnetic interference detected.\nWARNING: Magnetic interference has propagated throughout the system.\n\nDegauss all Power Interlocks before initating Frequency Calibration."
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","5","Initiate Frequency Calibration","","14","","Initialization complete. Frequency Calibration controls are now available."
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","6","Initiate Frequency Calibration","","17","","Initialization complete. Frequency Calibration controls are now available."
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","7","20 GHz","","3","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","8","22 GHz","","4","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","9","24 GHz","","5","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","10","26 GHz","","6","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","11","28 GHz","","7","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","12","30 GHz","","8","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","13","32 GHz","","9","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","14","34 GHz","","10","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","15","36 GHz","","11","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","16","38 GHz","","12","",""
0x00224A6E,"MQ207C_Nishina02_LabControlTerminal_FrequencyCalibration","Frequency Calibration","Status: INACTIVE","17","40 GHz","","13","",""
0x00224AF1,"RL088Terminal_Desktop","Computer","Depressurize Chamber","1","Requesting Rescue","","1","","/////////////////////\nOutgoing message...\nSOS Requesting Rescue\n\nThe system we jumped to is experiencing unexpected solar flares. Took out the ships systems and they are having trouble restarting.\n\nSOS Requesting Rescue\nOutgoing message...\n///////////////////////\n"
0x0022769C,"DR033TerminalJackpot01_Desktop","Jackpot Backend","Entry Number 1","1","22","","1","DR033TerminalJackpot02_Desktop",""
0x0022769C,"DR033TerminalJackpot01_Desktop","Jackpot Backend","Entry Number 1","2","41","","2","DR033TerminalJackpot02_Desktop",""
0x0022769C,"DR033TerminalJackpot01_Desktop","Jackpot Backend","Entry Number 1","3","12","","3","DR033TerminalJackpot02_Desktop",""
0x0022769C,"DR033TerminalJackpot01_Desktop","Jackpot Backend","Entry Number 1","4","46","","4","DR033TerminalJackpot02_Desktop",""
0x0022769E,"DR033TerminalJackpot03_Desktop","Jackpot Backend","Entry Number 3","1","25","","0","DR033TerminalJackpot04_Desktop",""
0x0022769E,"DR033TerminalJackpot03_Desktop","Jackpot Backend","Entry Number 3","2","36","","1","DR033TerminalJackpot04_Desktop",""
0x0022769E,"DR033TerminalJackpot03_Desktop","Jackpot Backend","Entry Number 3","3","1","","2","DR033TerminalJackpot04_Desktop",""
0x0022769E,"DR033TerminalJackpot03_Desktop","Jackpot Backend","Entry Number 3","4","20","","3","DR033TerminalJackpot04_Desktop",""
0x002276B5,"DR033TerminalJackpot02_Desktop","Jackpot Backend","Entry Number 2","1","19","","1","DR033TerminalJackpot03_Desktop",""
0x002276B5,"DR033TerminalJackpot02_Desktop","Jackpot Backend","Entry Number 2","2","31","","2","DR033TerminalJackpot03_Desktop",""
0x002276B5,"DR033TerminalJackpot02_Desktop","Jackpot Backend","Entry Number 2","3","16","","3","DR033TerminalJackpot03_Desktop",""
0x002276B5,"DR033TerminalJackpot02_Desktop","Jackpot Backend","Entry Number 2","4","38","","4","DR033TerminalJackpot03_Desktop",""
0x002276B8,"DR033TerminalJackpot04_Desktop","Jackpot Backend","Entry Number 4","1","5","","1","DR033TerminalJackpotComplete_Desktop",""
0x002276B8,"DR033TerminalJackpot04_Desktop","Jackpot Backend","Entry Number 4","2","20","","2","DR033TerminalJackpotComplete_Desktop",""
0x002276B8,"DR033TerminalJackpot04_Desktop","Jackpot Backend","Entry Number 4","3","2","","3","DR033TerminalJackpotComplete_Desktop",""
0x002276B8,"DR033TerminalJackpot04_Desktop","Jackpot Backend","Entry Number 4","4","32","","4","DR033TerminalJackpotComplete_Desktop",""
0x002276DD,"DR033TerminalJackpotComplete_Desktop","Jackpot Backend","Success...Paying out winnings","1","Payout Winnings","","1","",""
0x00227CA9,"RL064Terminal_Desktop","Computer","Ice everywhere!!!","1","Computer","","1","RL064Terminal_Genesis",""
0x00227CAA,"LC180_WarningTerminal_Desktop","Terminal","Faciltiy Lockdown","1","Terminal","","1","LC180_WarningTerminal_Genesis",""
0x00227CAB,"LC180_IntroTerminal_Desktop","Terminal","Welcome Aboard","1","Welcome to Project Sumeria","","1","","Reliant Medical\nProject: Sumeria\nEmployee ID: 151697\n\nReliant Medical is pleased to welcome you onto Project Sumeria, the Settled Systems largest and most pertinent backup of medicinal plants. Our goal is to protect and maintain the well-being of thousands of years of studies in botany and medicine. You have been chosen to complete a 24-month tenure, where you will be the sole and primary caretaker of the entire facility. \n\nYou have shown excellence in your knowledge of botany and expertise in engineering. It is your duty not only to grow and care for the plants, but maintain and upkeep the irrigation robots and water filtration system. We appreciate the sacrifice and selflessness it will take to ensure the Settled Systems remain a healthy and safe place.\n"
0x00227CAB,"LC180_IntroTerminal_Desktop","Terminal","Welcome Aboard","2","Outoging Email","","2","","Regarding my last week:\n\nWe need to update the incoming shipment logs for the new caretaker. It's my last week and I want to make sure the new person can gain access. Don't worry about the facility, it should be ready to transition over. I even placed some notes around the facility to help. The onboarding manual can be bit much.\n"
0x00227CAD,"MS06_ReactorTerminal_Desktop","Reactor Computer","********************WARNING********************\n          TO BE USED BY QUALIFIED ENGINEERS ONLY!\nIMPROPER USE COULD LEAD TO CATASTROPHIC FAILURE!\n********************WARNING********************","1","Reactor Terminal","","1","MS06_ReactorTerminal_Genesis",""
0x00227CAE,"MS06_EngineeringTerminalGamma_Desktop","Engineering Control Computer Gamma","To be used only by, or under supervision of a qualified engineer.\n\n***ACCESS GRANTED***\n\nWhich system would you like to like to adjust?","1","Engineering Control Terminal Gamma","","1","MS06_EngineeringTerminalGamma_Genesis",""
0x00227CAF,"MS06_EngineeringTerminalBeta_Desktop","Engineering Control Computer Beta","To be used only by, or under supervision of a qualified engineer.\n\n***ACCESS GRANTED***\n\nWhich system would you like to like to adjust?","1","Engineering Control Terminal Beta","","1","MS06_EngineeringTerminalBeta_Genesis",""
0x00227CB0,"MS06_EngineeringTerminalAlpha_Desktop","Engineering Control Computer Alpha","To be used only by, or under supervision of a qualified engineer.\n\n***ACCESS GRANTED***\n\nWhich system would you like to divert power from?","1","Engineering Control Terminal Alpha","","1","MS06_EngineeringTerminalAlpha_Genesis",""
0x00227CB1,"MS06_CaptainsTerminal_Desktop","Captain's Bridge Computer","Captain's Bridge Terminal\n\nCurrent Captain: \nDiana Brackenridge\n\n","1","Captain's Bridge Terminal","","1","MS06_CaptainsTerminal_Genesis",""
0x00227CB2,"MS02_FacilityDoorTerminal_Desktop","Facility Restricted Wing Computer","WARNING! WARNING! WARNING!\n\nCascade failure overflowing diagnostic self-repair routines.\n\nHARD-LOCK of Restricted Wing Access.\n\n:: Please use Security Override Code to return security to default values ::","1","Facility Restricted Wing Computer","","1","MS02_FacilityDoorTerminal_Genesis",""
0x00227CB4,"MS02_BeagleDatacoreTerminal_Desktop","Beagle Datacore","ACCESS LEVEL: Admin\nRESTRICTIONS: N/A\n\nAll security systems disabled.","1","Blake Datacore","","1","MS02_BeagleDatacoreTerminal_Genesis",""
0x00227CB6,"LC082_Weapons_BaySecurityTerminal_Desktop","Security Terminal","","1","Emergency Containment System","","1","LC082_Weapons_BaySecurityTerminal_Genesis",""
0x00227CB7,"LC082_ToftQuartersTerminal_Desktop","Lt. Toft's Personal Computer","","1","Pressure from MAST","","2","","MAST has always felt like an uneasy ally in our pursuit of the Fleet. On the one hand, they value what we do. On the other hand, given what happened on the Key, the Fleet as a whole is an embarrassment they'd rather sweep under the rug.\n\nBut ultimately, they're in charge of the purse. And if we don't convince them to loosen those strings soon, we might as well just fold up SysDef now.\n\nTo that end, the Commander's talking about finding someone on the inside. A mole. But if we're going to find someone, it can't be an existing member. There's just too much risk they'll tip our hand to the Fleet -- at which point every new rook will get extra scrutiny, and it'll be that much harder to infiltrate their ranks."
0x00227CB7,"LC082_ToftQuartersTerminal_Desktop","Lt. Toft's Personal Computer","","2","Project Svalinn","","1","","I spoke to Commander Natara on SY-920. She assured me that the change in leadership won't affect the rollout of Project Svalinn, and any future visits won't be hindered by the new security measures she put in place.\n\nThere was one odd thing. When I asked her about the previous Commander, she gave me a really bizarre non-answer, which was very out of character. Given how much smoother things have gone under her command, I figured it'd be best not to press the issue. If she wants to sidestep the topic, that's up to her, as long as we get what we need."
0x00227CB7,"LC082_ToftQuartersTerminal_Desktop","Lt. Toft's Personal Computer","","3","Commander Ikande","","3","","I'm worried the stress from chasing the Fleet is wearing on him. This is a lifelong pursuit.\n\nSometimes I think it's more stressful for him than our agent on the ground. But then I realize the Commander isn't the one playing a role. For all the pressures of the job, at least he gets to be himself.\n\nEither way, with the Legacy found, it'll be coming to a close soon. I hope both the Commander and our mole get some time to breathe before then."
