OModFormID, OModEditorID, OModFull, Index, ValueType, FunctionType, PropertyName, Value1, Value2, Step
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",2,1,1,WCO4,0.100000,0.100000,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",3,1,1,WCO3,-0.100000,-0.100000,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",4,1,1,WCO6,-0.250000,-0.300000,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",5,1,1,WCO2,0.100000,0.000000,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",6,1,1,WCO1,0.100000,0.000000,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",7,1,1,GVAL,0.350000,0.000000,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",8,1,2,GWEI,0.250000,0.000000,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",9,4,2,WKEY,"KYWD:003FE6D3 dn_HasMuzzleMod",0,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",10,4,2,WKEY,"KYWD:0004F62C remapNode",0,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",11,4,2,WKEY,"KYWD:0023D5FD s_20_HighPowerVelocityMuzzleBrake",0,0.000000
0x0014AFD6,"_Template_mod_Weapon_Muzzle_MuzzleBrake","Template Weapon Muzzle Brake",12,6,2,WACV,"AVIF:0026AD4E ModCount",1.000000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",1,1,1,WABS,0.150000,0.000000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",2,1,1,WCO6,0.100000,0.100000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",3,1,1,WCO2,-0.150000,-0.150000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",4,1,1,WCO1,-0.150000,-0.150000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",5,1,1,WRC2,0.150000,0.150000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",6,1,1,WRC1,0.150000,0.150000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",7,1,1,WRC5,-0.150000,-0.150000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",8,1,1,GVAL,0.150000,0.000000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",9,1,2,GWEI,0.200000,0.000000,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",10,4,2,WKEY,"KYWD:003FE6D3 dn_HasMuzzleMod",0,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",11,4,2,WKEY,"KYWD:0004F62C remapNode",0,0.000000
0x0014AFD7,"_Template_mod_Weapon_Muzzle_Compensator","Template Weapon Muzzle Compensator",12,6,2,WACV,"AVIF:0026AD4E ModCount",1.000000,0.000000
0x0014AFD8,"mod_Grendel_Barrel_Long","Long Barrel",1,4,2,WKEY,"KYWD:00003774 remapNode_ProjectileNode_P-ProjectileNode",0,0.000000
0x0014AFD9,"mod_Grendel_Barrel_Short","Short Barrel",1,4,2,WKEY,"KYWD:00003774 remapNode_ProjectileNode_P-ProjectileNode",0,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",1,1,1,WABS,-0.050000,0.000000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",2,1,1,WCO4,-0.150000,-0.150000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",3,1,1,WCO3,0.150000,0.150000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",4,1,1,WCO6,0.150000,0.150000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",5,1,1,WRC2,-0.100000,-0.100000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",6,1,1,WRC1,-0.100000,-0.100000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",7,1,1,WRC5,0.100000,0.100000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",8,1,1,WMXR,-0.100000,-0.100000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",9,1,1,WMNR,-0.100000,-0.100000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",10,1,1,WSTS,-0.200000,-0.200000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",11,1,1,GVAL,0.250000,0.000000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",12,1,2,GWEI,-0.500000,0.000000,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",13,4,2,WKEY,"KYWD:003FE6D0 dn_HasBarrelMod",0,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",14,4,2,WKEY,"KYWD:0004F62C remapNode",0,0.000000
0x0014AFDA,"_Template_mod_Weapon_Barrel_Short","Template Weapon Short Barrel",15,6,2,WACV,"AVIF:0026AD4E ModCount",1.000000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",1,1,1,WABS,0.050000,0.000000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",2,1,1,WCO4,0.100000,0.100000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",3,1,1,WCO3,-0.100000,-0.100000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",4,1,1,WCO6,-0.200000,-0.200000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",5,1,1,WCO2,-0.100000,-0.100000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",6,1,1,WCO1,-0.100000,-0.100000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",7,1,1,WRC2,0.150000,0.150000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",8,1,1,WRC1,0.150000,0.150000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",9,1,1,WRC5,-0.150000,-0.150000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",10,1,1,WMXR,0.200000,0.200000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",11,1,1,WMNR,0.200000,0.200000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",12,1,1,WSTS,0.100000,0.100000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",13,1,1,GVAL,0.250000,0.000000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",14,1,2,GWEI,1.000000,0.000000,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",15,4,2,WKEY,"KYWD:003FE6D0 dn_HasBarrelMod",0,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",16,4,2,WKEY,"KYWD:0004F62C remapNode",0,0.000000
0x0014AFDB,"_Template_mod_Weapon_Barrel_Long","Template Weapon Long Barrel",17,6,2,WACV,"AVIF:0026AD4E ModCount",1.000000,0.000000
0x00155700,"mod_CCT_Legendary_Base_3","Legendary Base Mod 3",1,4,2,NSPL,"SPEL:0032AA8D CCT_abLegendaryFortifyHealth_Rank3",0,0.000000
0x00155700,"mod_CCT_Legendary_Base_3","Legendary Base Mod 3",2,4,2,NKEY,"KYWD:000C1F54 ActorTypeLegendary",0,0.000000
0x00155701,"mod_CCT_Legendary_Base_2","Legendary Base Mod 2",1,4,2,NSPL,"SPEL:0032AA8B CCT_abLegendaryFortifyHealth_Rank2",0,0.000000
0x00155701,"mod_CCT_Legendary_Base_2","Legendary Base Mod 2",2,4,2,NKEY,"KYWD:000C1F54 ActorTypeLegendary",0,0.000000
0x00155702,"mod_CCT_Legendary_Base_1","Legendary Base Mod 1",1,4,2,NSPL,"SPEL:0008646A CCT_abLegendaryFortifyHealth_Rank1",0,0.000000
0x00155702,"mod_CCT_Legendary_Base_1","Legendary Base Mod 1",2,4,2,NKEY,"KYWD:000C1F54 ActorTypeLegendary",0,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",1,1,1,WABS,0.125000,0.000000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",2,1,1,WCO4,0.125000,0.100000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",3,1,1,WCO3,-0.125000,-0.100000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",4,1,1,WCO6,-0.300000,0.000000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",5,1,1,WCO2,0.125000,0.000000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",6,1,1,WCO1,0.125000,0.000000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",7,1,1,GVAL,0.400000,0.000000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",8,1,2,GWEI,0.275000,0.000000,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",9,4,2,WKEY,"KYWD:003FE6D3 dn_HasMuzzleMod",0,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",10,4,2,WKEY,"KYWD:0004F62C remapNode",0,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",11,4,2,WKEY,"KYWD:0023D5FD s_20_HighPowerVelocityMuzzleBrake",0,0.000000
0x001563CF,"_Template_mod_Weapon_Muzzle_LargeMuzzleBrake","Template Weapon Large Muzzle Brake",12,6,2,WACV,"AVIF:0026AD4E ModCount",1.000000,0.000000
0x00157D47,"mod_AVM_Weapon_Skin_Null","Default Skin",1,4,2,WKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x00157D48,"mod_AVM_Armor_Skin_Null","Default Skin",1,4,2,AKEY,"KYWD:00374EFA DontShowInUI",0,0.000000
0x0015871B,"mod_CCT_Skin_SwimmerATwigFish","Swimmer A Twig Fish Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x0015871B,"mod_CCT_Skin_SwimmerATwigFish","Swimmer A Twig Fish Skin",2,4,0,NSKN,"ARMO:00172EC0 Skin_SwimmerA_TwigFish",0,0.000000
0x0015871B,"mod_CCT_Skin_SwimmerATwigFish","Swimmer A Twig Fish Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x0015871B,"mod_CCT_Skin_SwimmerATwigFish","Swimmer A Twig Fish Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x0015871B,"mod_CCT_Skin_SwimmerATwigFish","Swimmer A Twig Fish Skin",5,4,2,NKEY,"KYWD:0009EB96 CCT_Instance_Name_Swimmer015",0,0.000000
0x0015871B,"mod_CCT_Skin_SwimmerATwigFish","Swimmer A Twig Fish Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x0015871C,"mod_CCT_Skin_SwimmerASeahag","Swimmer A Seahag Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x0015871C,"mod_CCT_Skin_SwimmerASeahag","Swimmer A Seahag Skin",2,4,0,NSKN,"ARMO:001720F2 Skin_SwimmerA_Seahag",0,0.000000
0x0015871C,"mod_CCT_Skin_SwimmerASeahag","Swimmer A Seahag Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x0015871C,"mod_CCT_Skin_SwimmerASeahag","Swimmer A Seahag Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x0015871C,"mod_CCT_Skin_SwimmerASeahag","Swimmer A Seahag Skin",5,4,2,NKEY,"KYWD:0009EB94 CCT_Instance_Name_Swimmer013",0,0.000000
0x0015871C,"mod_CCT_Skin_SwimmerASeahag","Swimmer A Seahag Skin",6,4,2,NKEY,"KYWD:003E5BFB ENV_AFFL_Creature_InjuryType_SoleAttack_Blunt",0,0.000000
0x0015871D,"mod_CCT_Skin_SwimmerARockWhale","Swimmer A Rock Whale Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x0015871D,"mod_CCT_Skin_SwimmerARockWhale","Swimmer A Rock Whale Skin",2,4,0,NSKN,"ARMO:001720FE Skin_SwimmerA_RockWhale",0,0.000000
0x0015871D,"mod_CCT_Skin_SwimmerARockWhale","Swimmer A Rock Whale Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x0015871D,"mod_CCT_Skin_SwimmerARockWhale","Swimmer A Rock Whale Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x0015871D,"mod_CCT_Skin_SwimmerARockWhale","Swimmer A Rock Whale Skin",5,4,2,NKEY,"KYWD:0009EB93 CCT_Instance_Name_Swimmer012",0,0.000000
0x0015871D,"mod_CCT_Skin_SwimmerARockWhale","Swimmer A Rock Whale Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x0015871E,"mod_CCT_Skin_SwimmerARhincodon","Swimmer A Rhincodon Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x0015871E,"mod_CCT_Skin_SwimmerARhincodon","Swimmer A Rhincodon Skin",2,4,0,NSKN,"ARMO:001720FC Skin_SwimmerA_Rhincodon",0,0.000000
0x0015871E,"mod_CCT_Skin_SwimmerARhincodon","Swimmer A Rhincodon Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x0015871E,"mod_CCT_Skin_SwimmerARhincodon","Swimmer A Rhincodon Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x0015871E,"mod_CCT_Skin_SwimmerARhincodon","Swimmer A Rhincodon Skin",5,4,2,NKEY,"KYWD:0009EB92 CCT_Instance_Name_Swimmer011",0,0.000000
0x0015871E,"mod_CCT_Skin_SwimmerARhincodon","Swimmer A Rhincodon Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x0015871F,"mod_CCT_Skin_SwimmerAKronosaurus","Swimmer A Kronosaurus Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x0015871F,"mod_CCT_Skin_SwimmerAKronosaurus","Swimmer A Kronosaurus Skin",2,4,0,NSKN,"ARMO:001720F6 Skin_SwimmerA_Kronosaurs",0,0.000000
0x0015871F,"mod_CCT_Skin_SwimmerAKronosaurus","Swimmer A Kronosaurus Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x0015871F,"mod_CCT_Skin_SwimmerAKronosaurus","Swimmer A Kronosaurus Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x0015871F,"mod_CCT_Skin_SwimmerAKronosaurus","Swimmer A Kronosaurus Skin",5,4,2,NKEY,"KYWD:0009EB8F CCT_Instance_Name_Swimmer008",0,0.000000
0x0015871F,"mod_CCT_Skin_SwimmerAKronosaurus","Swimmer A Kronosaurus Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x00158720,"mod_CCT_Skin_SwimmerAHeavySkull","Swimmer A Heavy Skull Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x00158720,"mod_CCT_Skin_SwimmerAHeavySkull","Swimmer A Heavy Skull Skin",2,4,0,NSKN,"ARMO:001720F8 Skin_SwimmerA_HeavySkull",0,0.000000
0x00158720,"mod_CCT_Skin_SwimmerAHeavySkull","Swimmer A Heavy Skull Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x00158720,"mod_CCT_Skin_SwimmerAHeavySkull","Swimmer A Heavy Skull Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x00158720,"mod_CCT_Skin_SwimmerAHeavySkull","Swimmer A Heavy Skull Skin",5,4,2,NKEY,"KYWD:0009EB8D CCT_Instance_Name_Swimmer006",0,0.000000
0x00158720,"mod_CCT_Skin_SwimmerAHeavySkull","Swimmer A Heavy Skull Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x00158721,"mod_CCT_Skin_SwimmerAGreyShark","Swimmer A Grey Shark Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x00158721,"mod_CCT_Skin_SwimmerAGreyShark","Swimmer A Grey Shark Skin",2,4,0,NSKN,"ARMO:001720F4 Skin_SwimmerA_GreyShark",0,0.000000
0x00158721,"mod_CCT_Skin_SwimmerAGreyShark","Swimmer A Grey Shark Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x00158721,"mod_CCT_Skin_SwimmerAGreyShark","Swimmer A Grey Shark Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x00158721,"mod_CCT_Skin_SwimmerAGreyShark","Swimmer A Grey Shark Skin",5,4,2,NKEY,"KYWD:0009EB8C CCT_Instance_Name_Swimmer005",0,0.000000
0x00158721,"mod_CCT_Skin_SwimmerAGreyShark","Swimmer A Grey Shark Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x00158722,"mod_CCT_Skin_SwimmerAGhostpipe","Swimmer A Ghostpipe Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x00158722,"mod_CCT_Skin_SwimmerAGhostpipe","Swimmer A Ghostpipe Skin",2,4,0,NSKN,"ARMO:00172F1E Skin_SwimmerA_Ghostpipe",0,0.000000
0x00158722,"mod_CCT_Skin_SwimmerAGhostpipe","Swimmer A Ghostpipe Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x00158722,"mod_CCT_Skin_SwimmerAGhostpipe","Swimmer A Ghostpipe Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x00158722,"mod_CCT_Skin_SwimmerAGhostpipe","Swimmer A Ghostpipe Skin",5,4,2,NKEY,"KYWD:0009EB8B CCT_Instance_Name_Swimmer004",0,0.000000
0x00158722,"mod_CCT_Skin_SwimmerAGhostpipe","Swimmer A Ghostpipe Skin",6,4,2,NKEY,"KYWD:003E5BFB ENV_AFFL_Creature_InjuryType_SoleAttack_Blunt",0,0.000000
0x00158723,"mod_CCT_Skin_SwimmerAArapaima","Swimmer A Arapaima Skin",1,4,0,NRCE,"RACE:0026AECC SwimmerARace",0,0.000000
0x00158723,"mod_CCT_Skin_SwimmerAArapaima","Swimmer A Arapaima Skin",2,4,0,NSKN,"ARMO:001720FA Skin_SwimmerA_Arapaima",0,0.000000
0x00158723,"mod_CCT_Skin_SwimmerAArapaima","Swimmer A Arapaima Skin",3,4,2,NINV,"WEAP:0023F5B8 UnarmedSwimmerA_Base",0,0.000000
0x00158723,"mod_CCT_Skin_SwimmerAArapaima","Swimmer A Arapaima Skin",4,4,2,NKEY,"KYWD:00216F2E CCT_Instance_Name_Swimmer",0,0.000000
0x00158723,"mod_CCT_Skin_SwimmerAArapaima","Swimmer A Arapaima Skin",5,4,2,NKEY,"KYWD:0009EB78 CCT_Instance_Name_Swimmer001",0,0.000000
0x00158723,"mod_CCT_Skin_SwimmerAArapaima","Swimmer A Arapaima Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",1,4,0,NRCE,"RACE:00261647 QuadrupedCRace",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",2,4,0,NSKN,"ARMO:00171879 Skin_QuadrupedC_Varmit",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",3,4,2,NINV,"WEAP:0014C1B9 UnarmedQuadrupedC_Base",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",4,4,2,NINV,"WEAP:0014C1B8 UnarmedQuadrupedC_Claw",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",5,4,2,NINV,"WEAP:0014C1B6 UnarmedQuadrupedC_Mouth",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",6,4,2,NINV,"WEAP:0014C1B5 UnarmedQuadrupedC_Tail",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",7,4,2,NKEY,"KYWD:0015208F CCT_Instance_Name_Quadruped045",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",8,4,2,NKEY,"KYWD:0011EA10 CCT_Instance_Name_QuadrupedC",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",9,4,2,NKEY,"KYWD:003E5BF8 ENV_AFFL_Creature_InjuryType_Claw_Sharp",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",10,4,2,NKEY,"KYWD:003E5BF9 ENV_AFFL_Creature_InjuryType_Mouth_Sharp",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",11,4,2,NKEY,"KYWD:003E5BFF ENV_AFFL_Creature_InjuryType_Tail_Blunt",0,0.000000
0x00158724,"mod_CCT_Skin_QuadrupedCVarmint","Quadruped C Varmint Skin",12,4,2,NKEY,"KYWD:000F4CF5 s_Creature_Skin_04",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",1,4,0,NRCE,"RACE:00261647 QuadrupedCRace",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",2,4,0,NSKN,"ARMO:0017187D Skin_QuadrupedC_TwigBug",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",3,4,2,NINV,"WEAP:0014C1B9 UnarmedQuadrupedC_Base",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",4,4,2,NINV,"WEAP:0014C1B6 UnarmedQuadrupedC_Mouth",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",5,4,2,NINV,"WEAP:0014C1B5 UnarmedQuadrupedC_Tail",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",6,4,2,NKEY,"KYWD:0015208E CCT_Instance_Name_Quadruped044",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",7,4,2,NKEY,"KYWD:0011EA10 CCT_Instance_Name_QuadrupedC",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",8,4,2,NKEY,"KYWD:003E5BF9 ENV_AFFL_Creature_InjuryType_Mouth_Sharp",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",9,4,2,NKEY,"KYWD:003E5BFA ENV_AFFL_Creature_InjuryType_Tail_Sharp",0,0.000000
0x00158725,"mod_CCT_Skin_QuadrupedCTwigBug","Quadruped C Twig Bug Skin",10,4,2,NKEY,"KYWD:000F4CF6 s_Creature_Skin_03",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",1,4,0,NRCE,"RACE:00261647 QuadrupedCRace",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",2,4,0,NSKN,"ARMO:00180F14 Skin_QuadrupedC_TriAntler",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",3,4,2,NINV,"WEAP:0014C1B9 UnarmedQuadrupedC_Base",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",4,4,2,NINV,"WEAP:0014C1B7 UnarmedQuadrupedC_Head",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",5,4,2,NINV,"WEAP:0014C1B6 UnarmedQuadrupedC_Mouth",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",6,4,2,NINV,"WEAP:0014C1B5 UnarmedQuadrupedC_Tail",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",7,4,2,NKEY,"KYWD:0014EDD9 CCT_Instance_Name_Quadruped043",0,0.000000
0x00158726,"mod_CCT_Skin_QuadrupedCTriAntler","Quadruped C TriAntler Skin",8,4,2,NKEY,"KYWD:0011EA10 CCT_Instance_Name_QuadrupedC",0,0.000000
