FormID, EditorID, Name, Model, Value, Weight
0x0026E41C, "PoolTable_Ball_02", "Pool Ball - 2", "SetDressing\PingPongTable\PoolTable_Ball_02.nif", "8", "0.250000"
0x0026E41D, "PoolTable_Ball_01", "Pool Ball - 1", "SetDressing\PingPongTable\PoolTable_Ball_01.nif", "8", "0.250000"
0x0026E41E, "PoolTable_Ball_03", "Pool Ball - 3", "SetDressing\PingPongTable\PoolTable_Ball_03.nif", "8", "0.250000"
0x0026E41F, "PoolTable_Ball_04", "Pool Ball - 4", "SetDressing\PingPongTable\PoolTable_Ball_04.nif", "8", "0.250000"
0x0026E420, "PoolTable_Ball_05", "Pool Ball - 5", "SetDressing\PingPongTable\PoolTable_Ball_05.nif", "8", "0.250000"
0x0026E421, "PoolTable_Ball_06", "Pool Ball - 6", "SetDressing\PingPongTable\PoolTable_Ball_06.nif", "8", "0.250000"
0x0026E422, "PoolTable_Ball_07", "Pool Ball - 7", "SetDressing\PingPongTable\PoolTable_Ball_07.nif", "8", "0.250000"
0x0026E423, "PoolTable_Ball_08", "Pool Ball - 8", "SetDressing\PingPongTable\PoolTable_Ball_08.nif", "8", "0.250000"
0x0026E424, "PoolTable_Ball_09", "Pool Ball - 9", "SetDressing\PingPongTable\PoolTable_Ball_09.nif", "8", "0.250000"
0x0026E425, "PoolTable_Ball_10", "Pool Ball - 10", "SetDressing\PingPongTable\PoolTable_Ball_10.nif", "8", "0.250000"
0x0026E426, "PoolTable_Ball_11", "Pool Ball - 11", "SetDressing\PingPongTable\PoolTable_Ball_11.nif", "8", "0.250000"
0x0026E427, "PoolTable_Ball_12", "Pool Ball - 12", "SetDressing\PingPongTable\PoolTable_Ball_12.nif", "8", "0.250000"
0x0026E428, "PoolTable_Ball_13", "Pool Ball - 13", "SetDressing\PingPongTable\PoolTable_Ball_13.nif", "8", "0.250000"
0x0026E429, "PoolTable_Ball_14", "Pool Ball - 14", "SetDressing\PingPongTable\PoolTable_Ball_14.nif", "8", "0.250000"
0x0026E42A, "PoolTable_Ball_15", "Pool Ball - 15", "SetDressing\PingPongTable\PoolTable_Ball_15.nif", "8", "0.250000"
0x0026E42B, "PoolTable_Ball_Cueball", "Cue Ball", "SetDressing\PingPongTable\PoolTable_Ball_White01.nif", "8", "0.250000"
0x0026E4EE, "SeokguhTeaCup02", "Tea Cup", "SetDressing\Seokga\SeokgaTeaCup02.nif", "140", "0.100000"
0x0026E4EF, "SeokguhTeaCup01", "Tea Cup", "SetDressing\Seokga\SeokgaTeaCup01.nif", "140", "0.100000"
0x0026E4F0, "SeokguhFancyJar06", "Small Fancy Dispenser", "SetDressing\Seokga\SeokgaFancyJar06.nif", "140", "0.500000"
0x0026E4F1, "SeokguhFancyJar05", "Jar", "SetDressing\Seokga\SeokgaFancyJar05.nif", "140", "0.300000"
0x0026E4F2, "SeokguhFancyJar04", "Jar", "SetDressing\Seokga\SeokgaFancyJar04.nif", "140", "0.300000"
0x0026E4F3, "SeokguhFancyJar02", "Jar", "SetDressing\Seokga\SeokgaFancyJar02.nif", "140", "0.300000"
0x0026E4F4, "SeokguhFancyJar01", "Jar", "SetDressing\Seokga\SeokgaFancyJar01.nif", "140", "0.300000"
0x0026E4F5, "SeokguhTeapot01", "Tea Pot", "SetDressing\Seokga\SeokgaTeapot01.nif", "155", "1.000000"
0x0026FF8D, "UC03_TerrormorphCellSample", "Terrormorph Cell Sample", "SetDressing\ScienceGlass\ScienceGlass_Terrormorph_sample.nif", "18000", "0.100000"
0x00270224, "UC_Genetag01", "UC Military Genetag", "SetDressing\Displaycase\SMCommitmentBox\Genedogtag01.nif", "325", "0.100000"
0x002733BD, "COM_SMQ01_Genetag", "Dauntless Crew Genetag", "SetDressing\Displaycase\SMCommitmentBox\Genedogtag01.nif", "325", "0.100000"
0x002733C2, "COM_SMQ01_PowerCell", "Dauntless Power Cell", "SetDressing\PowerCell\PowerCell01_MQ301.nif", "3250", "2.500000"
0x00273C01, "RQS_CollectColonist_Meat", "Prime Meat", "architecture/city/akila/unique/herbs\ak_meat_dried01.nif", "155", "0.300000"
0x00278A15, "UC02_ReplacementAntennas", "Comms Repair Suite", "SetDressing\IndustrialCrates\IndustrialCrateVecteraB.nif", "195", "20.000000"
0x0027C4A1, "InorgRareMercury", "Mercury", "SetDressing\Outpost\lootcontainers\InorgRareMercury.nif", "22", "0.800000"
0x0028B085, "MedicalPillBottle01", "Pill Bottle", "SetDressing\Neon\MedicalPillBottle05.nif", "10", "0.050000"
0x0028B08A, "MedicalTweezers01", "Tweezers", "SetDressing\Neon\MedicalTweezers01.nif", "10", "0.050000"
0x0028B08C, "MedicalTweezers02", "Tweezers", "SetDressing\Neon\MedicalTweezers02.nif", "10", "0.050000"
0x0028B08F, "MedicalInjector01", "Medical Injector", "SetDressing\Neon\MedicalInjector01.nif", "15", "0.050000"
0x0028B11D, "BeautySupplyBox01", "Cosmetics Supply Box", "SetDressing\Neon\BeautySupplyBox03.nif", "75", "0.200000"
0x0028B123, "BeautySupplyBottle01", "Skin Cream Bottle", "SetDressing\Neon\BeautySupplyBottle03.nif", "35", "0.100000"
0x0028B23E, "IndustrialCafeteriaTray01", "Cafeteria Tray", "SetDressing\Neon\IndustrialCafeteriaTray01.nif", "35", "0.100000"
0x0028B376, "WireSpoolSmall01", "Wire Spool", "SetDressing\Neon\WireSpoolSmall01.nif", "35", "0.200000"
0x0028E7AB, "Tea_Pack_Breakfast_Blend01", "Tranquilitea Breakfast Pack", "Items\FoodDrink_SingleItems\Tea_Pack\Breakfast_Blend_Tea.nif", "55", "0.100000"
0x0028E7AC, "Tea_Pack_Black01", "Tranquilitea Classic Pack", "Items\FoodDrink_SingleItems\Tea_Pack\Black_Tea.nif", "55", "0.100000"
0x0029A417, "POI027_ProbeEngine02", "Malfunctioning Engine", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x0029D022, "InorgUniqueAqueousHematite", "Aqueous Hematite", "Landscape\resources\Ore\ResourceHematiteChunk01.nif", "56", "1.300000"
0x0029F3F6, "OrgCommonNutrient_Hide", "Nutrient (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "5", "0.500000"
0x0029F3F7, "OrgCommonNutrient_Fluids", "Nutrient (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "5", "0.200000"
0x0029F3F8, "OrgCommonMetabolicAgent_Tissue", "Metabolic Agent (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "9", "0.200000"
0x0029F3F9, "OrgCommonMetabolicAgent_Fluids", "Metabolic Agent (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "9", "0.200000"
0x0029F3FC, "OrgCommonMetabolicAgent", "Metabolic Agent", "SetDressing\MetabolicAgent\MetabolicAgent01.nif", "9", "0.500000"
0x0029F400, "OrgUncommonPigment", "Pigment", "SetDressing\uncommon\Pigment01.nif", "10", "0.500000"
0x0029F405, "OrgRareHallucinogen", "Hallucinogen", "SetDressing\rare\Hallucinogen01.nif", "14", "0.500000"
0x0029F409, "OrgUniqueNeurologic", "Neurologic", "Items\Alien_Gastronomic_Delight\OrgUniqueNeurologic.nif", "67", "1.400000"
0x0029F40D, "OrgExoticHypercatalyst", "Hypercatalyst", "SetDressing\Exotics\Hypercatalyst01.nif", "18", "0.500000"
0x002A3906, "RIR05_Schematic", "Prototype Schematic", "Items\DataSlate\DataSlate01.nif", "2455", "0.000000"
0x002A4B9E, "MQ103SolomonMap", "Solomon's Maps", "SetDressing\maps\AkilaMap_HalfFolded01.nif", "2430", "0.200000"
0x002A82EB, "RIR04_Device", "ARC Device", "SetDressing\Device01\Device01.nif", "0", "0.000000"
0x002AAC25, "RI02_NinaPresentationReplacement", "Nina's Presentation (Fake)", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x002AAC2C, "RI02_NinaPresentation", "Nina's Presentation", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x002AB397, "OrgCommonSealant_Hide", "Sealant (Hide)", "Items\animalgenericingredients\Hide\animalgenericingredients_hide.nif", "6", "0.500000"
0x002AB398, "OrgCommonSealant_Fluids", "Sealant (Vital Fluids)", "Items\animalgenericingredients\fluids\animalgenericingredients_fluids02.nif", "6", "0.200000"
0x002AB399, "OrgCommonSealant_Tissue", "Sealant (Tissue)", "Items\animalgenericingredients\tissue\animalgenericingredients_tissue.nif", "6", "0.200000"
0x002AC1C9, "Office_Whiteboardmarker01", "Marker", "SetDressing\Office\Whiteboardmarker\Office_Whiteboardmarker01_Black.nif", "3", "0.010000"
0x002AC1CB, "Office_FilingFolder01", "Folder", "SetDressing\Office\FilingFolder\Office_FilingFolder01.nif", "3", "0.010000"
0x002AC1F0, "Office_Deskplant03", "Plant", "SetDressing\Office\Deskplants\Office_Deskplant03.nif", "12", "0.250000"
0x002AC1F1, "Office_Deskplant02", "Plant", "SetDressing\Office\Deskplants\Office_Deskplant02.nif", "12", "0.250000"
0x002AC1F2, "Office_Deskplant01", "Plant", "SetDressing\Office\Deskplants\Office_Deskplant01.nif", "12", "0.250000"
0x002AC1F4, "Kitchenware_Teasteeper01", "Electric Tea Pot", "SetDressing\Kitchen\Teasteeper\Kitchenware_Teasteeper01.nif", "75", "1.300000"
0x002AC1F6, "Kitchenware_Waterpitcher01", "Pitcher", "SetDressing\Kitchen\WaterPitcher\Kitchenware_Waterpitcher01.nif", "10", "0.300000"
0x002AC1FA, "Kitchenware_Grinder01Lid", "Grinder Lid", "SetDressing\Kitchen\Grinder\Kitchenware_Grinder01Lid.nif", "8", "0.050000"
0x002AC1FB, "Kitchenware_Grinder01b", "Grinder", "SetDressing\Kitchen\Grinder\Kitchenware_Grinder01b.nif", "15", "0.050000"
0x002AC1FC, "Kitchenware_Grinder01", "Grinder", "SetDressing\Kitchen\Grinder\Kitchenware_Grinder01.nif", "15", "0.050000"
0x002AC1FE, "Kitchenware_OvenMitt01", "Oven Mitt", "SetDressing\Kitchen\OvenMitt\Kitchenware_OvenMitt01.nif", "5", "0.050000"
0x002AC200, "Kitchenware_Scissors01", "Scissors", "SetDressing\Kitchen\Scissors\Kitchenware_Scissors01.nif", "5", "0.050000"
0x002AC205, "Kitchenware_Storagecontainer02", "Opened Container", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer02.nif", "8", "0.100000"
0x002AC206, "Kitchenware_Storagecontainer02Lid", "Container Lid", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer02Lid.nif", "8", "0.050000"
0x002AC207, "Kitchenware_Storagecontainer02b", "Sealed Container", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer02b.nif", "8", "0.100000"
0x002AC20C, "Kitchenware_Storagecontainer01Lid", "Container Lid", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer01Lid.nif", "8", "0.100000"
0x002AC20D, "Kitchenware_Storagecontainer01b", "Sealed Container", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer01b.nif", "8", "0.100000"
0x002AC20E, "Kitchenware_Storagecontainer01", "Opened Container", "SetDressing\Kitchen\StorageContainers\Kitchenware_Storagecontainer01.nif", "8", "0.100000"
0x002AC212, "Kitchenware_Bowl02", "Bowl", "SetDressing\Kitchen\Bowls\Kitchenware_Bowl02.nif", "10", "0.100000"
0x002AC213, "Kitchenware_Bowl01", "Bowl", "SetDressing\Kitchen\Bowls\Kitchenware_Bowl01.nif", "10", "0.100000"
0x002AC214, "Kitchenware_BowlLid01", "Bowl Lid", "SetDressing\Kitchen\Bowls\Kitchenware_BowlLid01.nif", "8", "0.050000"
0x002AC216, "Kitchenware_Dishrag01", "Dishrag", "SetDressing\Kitchen\Dishrag\Kitchenware_Dishrag01.nif", "3", "0.050000"
0x002AC95C, "Tool_StapleGun01", "Staple Gun", "Items\Tools\Tool_StapleGun01.nif", "55", "0.400000"
0x002AC95D, "Tool_UtilityKnife01", "Utility Knife", "Items\Tools\Tool_UtilityKnife01.nif", "35", "0.300000"
0x002AC95E, "Tool_BoltCutter01", "Bolt Cutter", "Items\Tools\Tool_BoltCutter01.nif", "55", "1.500000"
0x002AC95F, "Tool_DuctTape01", "Vacuum Tape", "Items\Tools\Tool_DuctTape01.nif", "35", "0.350000"
0x002AC960, "Tool_Clamp01", "Clamp", "Items\Tools\Tool_Clamp01.nif", "55", "0.300000"
0x002AC961, "Tool_Hammer01", "Hammer", "Items\Tools\Tool_Hammer01.nif", "35", "1.000000"
0x002B0668, "Kitchenware_Mixingbowl03", "Mixing Bowl", "SetDressing\Kitchen\Mixingbowl\Kitchenware_Mixingbowl03.nif", "12", "0.400000"
0x002B066A, "Kitchenware_Mixingbowl02", "Mixing Bowl", "SetDressing\Kitchen\Mixingbowl\Kitchenware_Mixingbowl02.nif", "12", "0.400000"
0x002B066D, "Kitchenware_Pot03Lid", "Pot Lid", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pot03Lid.nif", "8", "0.100000"
0x002B066E, "Kitchenware_Pot03", "Pot", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pot03.nif", "8", "0.700000"
0x002B0675, "Kitchenware_Pan01Lid", "Pan Lid", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pan01Lid.nif", "8", "0.100000"
0x002B0676, "Kitchenware_Pan01", "Pan", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pan01.nif", "10", "0.250000"
0x002B0677, "Kitchenware_Pot02Lid", "Pot Lid", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pot02Lid.nif", "8", "0.100000"
0x002B0678, "Kitchenware_Pot02", "Pot", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pot02.nif", "8", "0.700000"
0x002B0679, "Kitchenware_Pot01Lid", "Pot Lid", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pot01Lid.nif", "8", "0.100000"
0x002B067A, "Kitchenware_Pot01", "Pot", "SetDressing\Kitchen\PotsandPans\Kitchenware_Pot01.nif", "8", "0.700000"
0x002B182A, "Kitchenware_CuttingboardSM01", "Cutting Board", "SetDressing\Kitchen\Cuttingboards\Kitchenware_CuttingboardSM01.nif", "8", "0.200000"
0x002B182C, "Kitchenware_CuttingboardMed01", "Cutting Board", "SetDressing\Kitchen\Cuttingboards\Kitchenware_CuttingboardMed01.nif", "10", "0.500000"
0x002B182E, "Kitchenware_CuttingboardLG01", "Cutting Board", "SetDressing\Kitchen\Cuttingboards\Kitchenware_CuttingboardLG01.nif", "12", "1.000000"
0x002B1830, "Kitchenware_Mixingbowl01", "Mixing Bowl", "SetDressing\Kitchen\Mixingbowl\Kitchenware_Mixingbowl01.nif", "12", "0.400000"
0x002B1834, "Kitchenware_UtensilTray01", "Utensil Tray", "SetDressing\Kitchen\UtensilTray\Kitchenware_UtensilTray01.nif", "8", "0.050000"
0x002B185D, "VaseTableSM02", "Crystal Desk Phial", "SetDressing\Privatelivingquarters\Vases\VaseTableSM02.nif", "195", "1.200000"
0x002B185E, "VaseTableSM03", "Small Crystal Desk Phial", "SetDressing\Privatelivingquarters\Vases\VaseTableSM03.nif", "195", "1.200000"
0x002B1860, "VaseFloorMed01", "Vase", "SetDressing\Privatelivingquarters\Vases\VaseFloorMed01.nif", "90", "1.600000"
0x002B1862, "VaseFloorLG01", "Vase", "SetDressing\Privatelivingquarters\Vases\VaseFloorLG01.nif", "105", "1.600000"
0x002B1864, "VaseTableSM01", "White Microvase", "SetDressing\Privatelivingquarters\Vases\VaseTableSM01.nif", "75", "0.800000"
0x002B1866, "VaseTableMed01", "White Olpe Vase", "SetDressing\Privatelivingquarters\Vases\VaseTableMed01.nif", "90", "1.600000"
0x002B1868, "VaseTableLG03", "White Fluted Vase", "SetDressing\Privatelivingquarters\Vases\VaseTableLG03.nif", "105", "1.600000"
0x002B186A, "VaseTableLG02", "White Xenoflower Vase", "SetDressing\Privatelivingquarters\Vases\VaseTableLG02.nif", "105", "1.600000"
0x002B186C, "VaseTableLG01", "White Plant Vase", "SetDressing\Privatelivingquarters\Vases\VaseTableLG01.nif", "105", "1.600000"
0x002B186E, "Thermos01", "Thermos", "SetDressing\InteractiveHavok\IH_Thermos01.nif", "19", "0.250000"
0x002B1871, "DesktopOrganizer01", "Desktop Organizer", "SetDressing\Office\Clipholder\ClipHolder01.nif", "8", "0.100000"
0x002B1873, "Pencilholder01", "Pencil Holder", "SetDressing\Office\PencilHolder\Pencilholder01.nif", "8", "0.100000"
0x002B18A2, "SoapDispenser01", "Soap Dispenser", "SetDressing\Bathroom\SoapDispenser\SoapDispenser01.nif", "35", "0.150000"
0x002B18A4, "TissueBox01", "Tissues", "SetDressing\Bathroom\Tissuebox\TissueBox01.nif", "8", "0.150000"
0x002B18AC, "Deskfan01", "Portable Desk Fan", "SetDressing\Office\Deskfan\Deskfan01.nif", "140", "1.750000"
0x002B6534, "Boardgame01", ""Starlocked" Board Game", "SetDressing\BoardGames\boardgame01.nif", "140", "1.000000"
0x002B6537, "Boardgame02", ""Solar Frontiers" Game", "SetDressing\BoardGames\Boardgame02.nif", "140", "1.000000"
0x002BA8AD, "RIR03_Keycard", "Security Keycard", "SetDressing\Keycards\GenericSecurity_Keycard.nif", "0", "0.000000"
0x002BE5ED, "Dishrag01", "Dishrag", "SetDressing\DishRag\Dishrag01.nif", "3", "0.050000"
0x002C2531, "RIR02_ConfidentialFiles", "Confidential Files", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x002C56C6, "RIR01_DataSlate", "Unmarked Data Slate", "Items\DataSlate\DataSlate01.nif", "0", "0.000000"
0x002C9BCD, "RI01_TerraBrewOrder", "TerraBrew Order", "SetDressing\CoffeeToGo\CoffeeToGoCupHolderFull01.nif", "450", "0.500000"
0x002CE19C, "RL003_MechParts", "Mech Scrap Parts", "Items\DataSlate\DataSlate01.nif", "365", "1.250000"
0x002D0628, "GameBoard_MatGamePiece03", "Game Piece - Defender", "SetDressing\boardgames\GameBoard_MatGamePiece03.nif", "35", "0.050000"
0x002D0629, "GameBoard_MatGamePiece04", "Game Piece - Assaulter", "SetDressing\boardgames\GameBoard_MatGamePiece04.nif", "35", "0.050000"
0x002D261E, "AkilaLife08_WheatJar", "IntelliWheat Delivery", "SetDressing\Neon_Jam_Jar\Neon_Jam_Jar_Small.nif", "105", "10.000000"
0x002E01CD, "Canisterhookah01", "Hookah Canister", "SetDressing\Tablehookah01\Canisterhookah01.nif", "55", "0.350000"
0x002E01CE, "Canisterhookah02", "Hookah Canister", "SetDressing\Tablehookah01\Canisterhookah02.nif", "55", "0.350000"
0x002E01CF, "Canisterhookah03", "Hookah Canister", "SetDressing\Tablehookah01\Canisterhookah03.nif", "55", "0.350000"
0x002E01D0, "Canisterhookah04", "Hookah Canister", "SetDressing\Tablehookah01\Canisterhookah04.nif", "55", "0.350000"
0x002E025A, "Canisterhookah_Empty", "Empty Hookah Canister", "SetDressing\Tablehookah01\Canisterhookah_Empty.nif", "55", "0.350000"
0x002E025B, "hookah_Cable01", "Hookah Hose", "SetDressing\Tablehookah01\hookah_Cable01.nif", "10", "0.100000"
0x002F7481, "Mug_With_Phrases_11", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_11.nif", "55", "0.250000"
0x002F7482, "Mug_With_Phrases_12", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_12.nif", "55", "0.250000"
0x002F7483, "Mug_With_Phrases_13", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_13.nif", "55", "0.250000"
0x002F7484, "Mug_With_Phrases_01", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_01.nif", "55", "0.250000"
0x002F7485, "Mug_With_Phrases_14", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_14.nif", "55", "0.250000"
0x002F7486, "Mug_With_Phrases_02", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_02.nif", "55", "0.250000"
0x002F7487, "Mug_With_Phrases_03", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_03.nif", "55", "0.250000"
0x002F7488, "Mug_With_Phrases_15", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_15.nif", "55", "0.250000"
0x002F7489, "Mug_With_Phrases_04", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_04.nif", "55", "0.250000"
0x002F748A, "Mug_With_Phrases_05", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_05.nif", "55", "0.250000"
0x002F748B, "Mug_With_Phrases_16", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_16.nif", "55", "0.250000"
0x002F748C, "Mug_With_Phrases_06", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_06.nif", "55", "0.250000"
0x002F748D, "Mug_With_Phrases_07", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_07.nif", "55", "0.250000"
0x002F748E, "Mug_With_Phrases_17", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_17.nif", "55", "0.250000"
0x002F748F, "Mug_With_Phrases_08", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_08.nif", "55", "0.250000"
0x002F7490, "Mug_With_Phrases_09", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_09.nif", "55", "0.250000"
0x002F7491, "Mug_With_Phrases_18", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_18.nif", "55", "0.250000"
0x002F7492, "Mug_With_Phrases_10", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_10.nif", "55", "0.250000"
0x002F749D, "Mug_With_Phrases_19", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_19.nif", "55", "0.250000"
0x002F74A1, "Mug_With_Phrases_20", "Coffee Mug", "SetDressing\Posters\Mug_With_Phrases_20.nif", "55", "0.250000"
0x00302791, "FFCydoniaZ07_HeartOfMarsTitanium", "Heart Of Mars", "Landscape\resources\Ore\ResourceTitaniumChunk01.nif", "28000", "10.000000"
0x00305920, "LC017_NASA_Office_Pen01", "Pen", "SetDressing\Office\officepen\NASA_Office_Pen01.nif", "3", "0.000000"
0x00307A59, "LC017_NASA_Pamphlet01", "Pamphlet", "SetDressing\PamphletHolder\NASA_Pamphlet01.nif", "3", "0.000000"
0x00307A69, "LC017_NASA_Pamphlet02", "Pamphlet", "SetDressing\PamphletHolder\NASA_Pamphlet02.nif", "3", "0.000000"
0x003087D9, "LC017_Nasa_Collectable_Snowglobe03", "Snow Globe", "SetDressing\NASA\Props\Collectables\Nasa_Collectable_Snowglobe03.nif", "195", "0.500000"
0x003087DA, "LC017_Nasa_Collectable_Snowglobe04", "Snow Globe", "SetDressing\NASA\Props\Collectables\Nasa_Collectable_Snowglobe04.nif", "195", "0.500000"
0x00309DA0, "Tool_Trowel_03Garden", "Garden Trowel", "SetDressing\Garden_trowel\Garden_Trowel_01.nif", "35", "0.300000"
0x00309DA1, "Tool_Trowel_02", "Trowel", "Architecture\City\Akila\Unique\Tools\AK_Tool_Trowel_02.nif", "35", "0.300000"
0x00309DA2, "Tool_Trowel_01", "Trowel", "Architecture\City\Akila\Unique\Tools\AK_Tool_Trowel_01.nif", "35", "0.300000"
0x0030B894, "FFCydoniaZ08_TrackingDevice", "Tracking Sensor", "setdressing/device01\device01.nif", "0", "0.000000"
0x003402A6, "Neon_Chem01_Package", "Neshar's Package", "setdressing/crates/cardboardboxes\cardboardbox01.nif", "140", "0.000000"
0x0034D589, "Neon_Chem03_AuroraStash", "Yannick's Package", "setdressing/crates/cardboardboxes\cardboardbox01.nif", "140", "0.000000"
0x0036CCEF, "Antique_OldPC01", "Antique Computer", "setdressing/earth/artifacts/oldpc\OldPC01_Havok.nif", "655", "12.500000"
0x0036CCF0, "MS06_BaseBallDisplay01", "Antique Earth Baseball", "SetDressing\Desktop_Items\Desktop_SportsStand01.nif", "4590", "0.200000"
0x0036CCF1, "MS06_BasketBallDisplay01", "Antique Earth Basketball", "SetDressing\Earth\Artifacts\SportsMemorabilia\basketball01 .nif", "5400", "0.500000"
0x0036CCF2, "MS06_HockeyStick01", "Antique Earth Hockey Stick", "setdressing/earth/artifacts/sportsmemorabilia\HockeyStick01_Havok.nif", "3580", "4.000000"
0x0036CCF3, "MS06_SoccerBallDisplay01", "Antique Earth Soccer Ball", "SetDressing\Earth\Artifacts\SportsMemorabilia\SoccerBallDisplay01 .nif", "5500", "0.500000"
0x0036CCF4, "MS06_WoodenDuckToy01", "Antique Earth Duck Figure", "SetDressing\Earth\Artifacts\WoodenDuckToy\WoodenDuckToy01.nif", "4430", "0.400000"
0x0037E1BC, "SE_GenericDerelict_IDCard03", "Cydonia Resident's ID Card", "setdressing/keycards\keycardgen01.nif", "0", "0.000000"
0x00383BB1, "BQ01_ErvinCommitmentItem", "Harvey", "setdressing/commitmentgiftfor_barrett\commitmentgift_barrett.nif", "1540", "0.250000"
0x0038A4CD, "Desktop_PlanetGlobe02", "Desktop Globe", "SetDressing\InteractiveHavok\IH_Desktop_PlanetGlobe02.nif", "240", "2.000000"
0x003A85F4, "Office_Deskplant_Empty01", "Planter", "SetDressing\Office\Deskplants\Office_Deskplant_Empty01.nif", "8", "0.250000"
0x003B6F89, "XenofreshContainer", "Xenofresh Container", "SetDressing\Neon_AuroraCargoContainer01\XenofreshContainer01.nif", "10", "0.100000"
0x003C17B2, "Circuit_Board01", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board01.nif", "75", "0.250000"
0x003C17B4, "Circuit_Board02", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board02.nif", "75", "0.250000"
0x003C17B5, "Circuit_Board03", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board03.nif", "75", "0.250000"
0x003C17B6, "Circuit_Board04", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board04.nif", "75", "0.250000"
0x003C17B7, "Circuit_Board05", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board05.nif", "75", "0.250000"
0x003C184F, "Circuit_Board01A", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board01A.nif", "75", "0.250000"
0x003C1869, "Circuit_Board03A", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board03A.nif", "75", "0.250000"
0x003C1878, "Circuit_Board06", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board06.nif", "75", "0.250000"
0x003C1879, "Circuit_Board07", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board07.nif", "75", "0.250000"
0x003C187A, "Circuit_Board08", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board08.nif", "75", "0.250000"
0x003C18B0, "Circuit_Board09", "Circuit Board", "SetDressing\Tech_Clutter\Circut_Board09.nif", "75", "0.250000"
0x003C18BF, "TechWire_01", "High-Speed Data Cable", "SetDressing\Tech_Clutter\TechWire_01.nif", "240", "0.100000"
0x003C18C2, "TechWire_02", "High-Speed Data Cable", "SetDressing\Tech_Clutter\TechWire_02.nif", "240", "0.100000"
0x003C18C6, "TechWire_03", "High-Speed Data Cable", "SetDressing\Tech_Clutter\TechWire_03.nif", "240", "0.100000"
0x003E498A, "Generic_Beer_Empty_01", "Empty Beer Bottle", "Items\FoodDrink_SingleItems\Generic_Bottles_Alcohol\Generic_Beer_Empty_01.nif", "3", "0.050000"
