FormID, EditorID, Name, Race, Acbs1, Acbs2, Acbs3, Acbs4, Factions
0x001B4EEA, "LvlTurretShort_HostileCreature_Eleos", "", "LaserTurretRace", "0x00000048", "0x0006000A", "0x00000000", "0x5FBB0023", "EleosRetreatFaction, HostileCreatureFaction"
0x001B612C, "SE_Player_FAB07_LvlShip_Ecliptic_A_Combat_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x000C000A", "0x00000000", "0x00000023", ""
0x001B615D, "FFKeyZ01_ClayDeitrich_Ecliptic", "Clay Deitrich", "Human", "0x00000020", "0x0005000A", "0x00000000", "0x7E3A0023", "EclipticFaction"
0x001B635A, "ParasiteA_HeatLeech_Unaggressive", "Heatleech", "ParasiteARace", "0x00000100", "0x00010000", "0x00000000", "0x00020023", "CritterFaction, TerrormorphFaction"
0x001B6586, "xDoNotUse_CrimsonFleet_A_Fighter_Watchdog03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00030014", "0x00000000", "0x00000023", "CrimeFactionCrimsonFleet"
0x001B6588, "Fighter_A_Hopetech_Watchdog03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x0020007D", "0x00000000", "0x04BD0023", ""
0x001B70D5, "PCM_Syrma_Syrma-IV_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001B70D6, "PCM_Syrma_Syrma-IV_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001B70D7, "PCM_Syrma_Syrma-IV_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001B70D8, "PCM_Syrma_Syrma-III_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001B70D9, "PCM_Syrma_Syrma-III_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001B70DA, "PCM_Syrma_Syrma-III_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001B7BF3, "Fighter_A_Hopetech_Watchdog02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x000E003C", "0x00000000", "0x44BD0023", ""
0x001B8006, "xDoNotUse_LvlShip_Civilian_Cargo_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00060000", "0x00000000", "0x44BF0023", ""
0x001B8704, "EncShip_CrimsonFleet_B_Banshee02_AutopilotAI", "", "AutopilotRace", "0x00000011", "0x002600C8", "0x00000000", "0x04AA0023", ""
0x001B9BD1, "Biome_Prey_NoLair_Herd", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x001B9BD3, "Biome_Prey_NoLair_HerdLarge", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x001B9BD4, "Biome_Prey_NoLair_HerdMedium", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x001B9BD5, "Biome_Prey_NoLair_HerdSmall", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x001B9F35, "MQ202_PetrovGuards_Rifle", "Scow Guard", "Human", "0x00000009", "0x0008000F", "0x00000000", "0x5C130023", "MQ202PetrovFaction, MQ202PetrovGuardsFaction"
0x001BA29D, "Destroyer_B_Deimos_Nebula01_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002000AA", "0x00000000", "0x04BD0023", ""
0x001BA6C2, "UC08_LOND_LvlMarine_Heavy_Backgate", "UC Marine", "Human", "0x00000000", "0x0005000A", "0x00000000", "0x59030023", "UC08_FB441BaseFaction, UC08_FB441MarineGenericDialogueFaction, UnitedColoniesMarineFaction, UC08_FB441OwnerFaction, CrimeFactionUC"
0x001BA6C3, "UC08_LOND_LvlMarine_Heavy_Patrol02", "UC Marine", "Human", "0x00000000", "0x0005000A", "0x00000000", "0x5D1B0023", "UC08_FB441BaseFaction, UC08_FB441MarineGenericDialogueFaction, UnitedColoniesMarineFaction, UC08_FB441OwnerFaction, CrimeFactionUC"
0x001BA6C4, "UC08_LOND_LvlMarine_Heavy_Patrol01", "UC Marine", "Human", "0x00000001", "0x0005000A", "0x00000000", "0x5D1B0023", "UC08_FB441BaseFaction, UC08_FB441MarineGenericDialogueFaction, UnitedColoniesMarineFaction, UC08_FB441OwnerFaction, CrimeFactionUC"
0x001BAA15, "CF06_LvlSyndicate_Unaggressive_M01", "", "Human", "0x00000028", "0x0006000A", "0x00000000", "0x7ECF0023", "CF06_KomikoEuphorikaFaction"
0x001BAC22, "PCM_Narion_Sumati_Critter01", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BAC23, "PCM_Narion_Sumati_Prey01", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BAC24, "PCM_Narion_Sumati_Predator01", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB05F, "PCM_Rivera_Rivera-I_Critter02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB060, "PCM_Rivera_Rivera-I_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB061, "PCM_Rivera_Rivera-I_Predator04", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB062, "PCM_Rivera_Rivera-I_Predator03", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB063, "PCM_Rivera_Rivera-I_Predator02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB064, "PCM_Rivera_Rivera-I_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB95C, "PCM_Sparta_Sparta-IV_Critter02", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB95D, "PCM_Sparta_Sparta-IV_Critter01", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB95E, "PCM_Sparta_Sparta-IV_Prey02", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB95F, "PCM_Sparta_Sparta-IV_Prey01", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB960, "PCM_Sparta_Sparta-IV_Predator02", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BB961, "PCM_Sparta_Sparta-IV_Predator01", "", "OctopedeARace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BBBB8, "LvlShip_UCCitizen_B_Combat_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x000E0028", "0x00000000", "0x00000023", ""
0x001BBBBA, "LvlShip_UCCitizen_C_Combat_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00060000", "0x00000000", "0x00000023", ""
0x001BBBBD, "LvlShip_UCCitizen_Combat_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00060000", "0x00000000", "0x00000023", ""
0x001BE878, "EncShip_Deimos_A_Gladius02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x0012004B", "0x00000000", "0x44BF0023", ""
0x001BE87A, "EncShip_Deimos_A_Gladius03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002C00AA", "0x00000000", "0x44BF0023", ""
0x001BE87C, "EncShip_Deimos_A_Gladius04_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003A00E1", "0x00000000", "0x44BF0023", ""
0x001BE87E, "EncShip_Nova_A_Endeavor01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x0010002D", "0x00000000", "0x44BF0023", ""
0x001BE880, "EncShip_Nova_A_Endeavor02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00200055", "0x00000000", "0x44BF0023", ""
0x001BE882, "EncShip_Nova_A_Endeavor03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002E0078", "0x00000000", "0x44BF0023", ""
0x001BE884, "EncShip_Taiyo_C_Orca01_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x001600B4", "0x00000000", "0x44BF0023", ""
0x001BE886, "EncShip_Taiyo_C_Orca02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002E0168", "0x00000000", "0x44BF0023", ""
0x001BE888, "EncShip_Taiyo_C_Orca03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x004001EF", "0x00000000", "0x44BF0023", ""
0x001BE88A, "xDoNotUse_EncShip_Taiyo_C_Orca04_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x005C0078", "0x00000000", "0x44BF0023", ""
0x001BE88C, "Explorer_A_Nova_Endeavor02_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00200055", "0x00000000", "0x04BD0023", ""
0x001BE88E, "Explorer_A_Nova_Endeavor03_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x002E0078", "0x00000000", "0x04BD0023", ""
0x001BE894, "PCM_Volii_Volii-Epsilon_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEA10, "EncCitizenFaceF01_01", "", "Human", "0x00000011", "0x00010005", "0x00000000", "0x00000023", "SQ_Captive_GenericDialogueFaction(255)"
0x001BEA13, "SQ_Group_Base_Worker_M01", "Worker", "Human", "0x00000009", "0x0008000F", "0x00000000", "0x7E3F0023", "SQ_Group_OccupationFaction_Worker"
0x001BEAC2, "LvlRobotModelS_Auto_Syndicate_Aggro", "Syndicate Robot Model S", "ModelSRace", "0x00000108", "0x0006000F", "0x00000000", "0x5F2E0023", ""
0x001BEACF, "SQ_Group_Base_Worker_M09", "Worker", "Human", "0x00000009", "0x0008000F", "0x00000000", "0x7E3F0023", "SQ_Group_OccupationFaction_Worker"
0x001BEAD2, "PCM_Rasalhague_Rasalhague-II_Prey02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEAD3, "PCM_Rasalhague_Rasalhague-II_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEAD7, "PCM_Rasalhague_Rasalhague-II_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEE0D, "PCM_Rana_Rana-VI-a_Prey02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEE0E, "PCM_Rana_Rana-VI-a_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEE0F, "PCM_Rana_Rana-VI-a_Predator02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEE10, "PCM_Rana_Rana-VI-a_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BEE11, "xDoNotUse_UC_A_Fighter_Longsword04_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003A00E1", "0x00000000", "0x00AE0023", ""
0x001BEE12, "xDoNotUse_UC_A_Fighter_Longsword03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x003400C8", "0x00000000", "0x00AE0023", ""
0x001BEE31, "Biome_Predator_NoLair_Herd", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x001BEE32, "Biome_Predator_NoLair", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x001BEE33, "Biome_Prey_NoLair", "", "Human", "0x00000000", "0x00010000", "0x00000000", "0x7FBF0023", ""
0x001BEE97, "xDoNotUse_UC_A_Fighter_Longsword02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x001E0078", "0x00000000", "0x00AE0023", ""
0x001BF497, "xDoNotUse_UC_A_Fighter_Longsword01_Template_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x000A002D", "0x00000000", "0x00AA0023", "CrimeFactionUC"
0x001BF512, "xDoNotUse_FreestarCollective_A_Fighter_Sparrow03_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00030014", "0x00000000", "0x00A80023", "FreestarFaction"
0x001BF514, "xDoNotUse_FreestarCollective_A_Fighter_Sparrow02_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00030014", "0x00000000", "0x00A80023", "FreestarFaction"
0x001BF6AD, "xDoNotUse_FreestarCollective_A_Fighter_Sparrow01_AutopilotAI", "", "AutopilotRace", "0x00000000", "0x00030014", "0x00000000", "0x00A80023", "FreestarFaction"
0x001BF7A5, "UCSurplus_Mannequin_Male01", "", "Mannequin", "0xE0110042", "0x00010000", "0x00000000", "0x52BE0023", ""
0x001BF7A6, "UCSurplus_Mannequin_Male02", "", "Mannequin", "0xE0110042", "0x00010000", "0x00000000", "0x52BE0023", ""
0x001BF997, "CF_TheKey_GenericFleet_CaptainPatrol_DockingBay01", "Crimson Fleet Captain", "Human", "0x00000008", "0x00020005", "0x00000000", "0x5F1B0023", "CrimeFactionCrimsonFleet, GuardFaction, CF_TheKey_GenericCaptainNPCFaction"
0x001BF998, "CF_TheKey_GenericFleet_CaptainPatrol_Depot01", "Crimson Fleet Captain", "Human", "0x00004009", "0x00020005", "0x00000000", "0x5E1A0023", "CrimeFactionCrimsonFleet, GuardFaction, CF_TheKey_GenericCaptainNPCFaction"
0x001BFE8F, "PCM_Rana_Rana-IV_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BFE90, "PCM_Rana_Rana-IV_Predator02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BFE91, "PCM_Rana_Rana-IV_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001BFE92, "PCM_Rana_Rana-IV_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C067D, "LvlMiningTurret", "", "BallisticTurretRace", "0x00000008", "0x000F001E", "0x00000000", "0x7FBF0023", ""
0x001C067F, "PCM_Rana_Rana-III_Predator03", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0680, "PCM_Rana_Rana-III_Predator02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0681, "PCM_Rana_Rana-III_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0682, "PCM_Rana_Rana-III_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0683, "PCM_Rana_Rana-III_Prey04", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0684, "PCM_Rana_Rana-III_Prey03", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0685, "PCM_Rana_Rana-III_Prey02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0686, "PCM_Rana_Rana-III_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0F2A, "PCM_Sparta_Sparta-III_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0F2B, "PCM_Sparta_Sparta-III_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0F2C, "PCM_Sparta_Sparta-III_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0F2D, "PCM_Shoza_Shoza-IV_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0F2E, "PCM_Shoza_Shoza-IV_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C0F2F, "PCM_Shoza_Shoza-IV_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C15F3, "PCM_Pyraas_Pyraas-VIII-a_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C15F4, "PCM_Pyraas_Pyraas-VIII-a_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C1F6E, "PCM_Proxima-Ternion_Proxima-Ternion-IV_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C1F6F, "PCM_Proxima-Ternion_Proxima-Ternion-IV_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2002, "CF_TheKey_GenericFleet_LastNova05", "Crimson Fleet Cutthroat", "Human", "0x00000008", "0x00020005", "0x00000000", "0x5E1A0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C2003, "CF_TheKey_GenericFleet_Training01", "", "Human", "0x00000008", "0x00020005", "0x00000000", "0x5E9B0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C2004, "CF_TheKey_GenericFleet_Foyer01", "Crimson Fleet Freebooter", "Human", "0x00004008", "0x00020005", "0x00000000", "0x5F1B0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C2005, "CF_TheKey_GenericFleet_Engineering01", "Crimson Fleet Rover", "Human", "0x00004009", "0x00020005", "0x00000000", "0x5E1A0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C2006, "CF_TheKey_GenericFleet_DockingBay01", "Crimson Fleet Corsair", "Human", "0x00004009", "0x00020005", "0x00000000", "0x5F1B0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C2007, "CF_TheKey_GenericFleet_LastNova03", "Crimson Fleet Pirate", "Human", "0x00004009", "0x00020005", "0x00000000", "0x5E1B0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C2248, "CF_TheKey_IntroScene_Reaver", "Crimson Fleet Reaver", "Human", "0x00000008", "0x00020005", "0x00000000", "0x5E1B0023", "CrimeFactionCrimsonFleet"
0x001C224D, "CF_TheKey_GenericFleet_DockingBay02", "Crimson Fleet Marauder", "Human", "0x00000008", "0x00020005", "0x00000000", "0x5E1B0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C224E, "CF_TheKey_GenericFleet_Core01", "Crimson Fleet Rook", "Human", "0x00000009", "0x00020005", "0x00000000", "0x5C1B0023", "CrimeFactionCrimsonFleet, CF_TheKey_GenericNPCFaction, GuardFaction"
0x001C23F7, "PCM_Serpentis_Serpentis-III_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C23F8, "PCM_Serpentis_Serpentis-III_Prey03", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C23F9, "PCM_Serpentis_Serpentis-III_Prey02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C23FA, "PCM_Serpentis_Serpentis-III_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C23FB, "PCM_Serpentis_Serpentis-III_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C23FC, "PCM_Serpentis_Serpentis-II_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C23FD, "PCM_Serpentis_Serpentis-II_Prey01", "", "CCT_DummyRace", "0x00000100", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C23FE, "PCM_Serpentis_Serpentis-II_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2AE0, "PCM_Proxima-Ternion_Proxima-Ternion-III_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2AE1, "PCM_Proxima-Ternion_Proxima-Ternion-III_Prey02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2AE2, "PCM_Proxima-Ternion_Proxima-Ternion-III_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2AE3, "PCM_Proxima-Ternion_Proxima-Ternion-III_Predator02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2AE4, "PCM_Proxima-Ternion_Proxima-Ternion-III_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2BAF, "UC_NA_RoyceElgin", "Royce Elgin", "Human", "0x00000022", "0x00010000", "0x00000000", "0x6C120023", "CrimeFactionUC, NewAtlantisFaction, Vendor_City_NA_DawnsRoostFaction"
0x001C2BD1, "FC_Clinic_OsianSalvato", "Osian Salvato", "Human", "0x00000022", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, TheClinicFaction, Vendor_Station_Clinic_OsianSalvato, SQ_Doctors_GenericDialogueFaction, SQ_DoctorsFaction"
0x001C2BD2, "FC_Clinic_LaraDarvish", "Lara Darvish", "Human", "0x00000023", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, TheClinicFaction"
0x001C2BD3, "FC_Clinic_AbbieEdding", "Abbie Edding", "Human", "0x00000023", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, TheClinicFaction"
0x001C2BD4, "FC_Clinic_RebeccaArmistead", "Rebecca Armistead", "Human", "0x00000023", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, TheClinicFaction"
0x001C2BD5, "FC_Clinic_SeanMcAfee", "Sean McAfee", "Human", "0x00000020", "0x00010000", "0x00000000", "0x48020023", "RI06_SecureWingFaction, TheClinicFaction"
0x001C2BD6, "FC_Clinic_KendrickLane", "Kendrick Lane", "Human", "0x00000020", "0x00010000", "0x00000000", "0x48020023", "RI06_SecureWingFaction, TheClinicFaction"
0x001C2BD7, "FC_Clinic_DanielKirova", "Daniel Kirova", "Human", "0x00000020", "0x00010000", "0x00000000", "0x00000023", "CrimeFactionFreestar, TheClinicFaction"
0x001C2BD8, "FC_Clinic_KaiPorter", "Kai Porter", "Human", "0x60800020", "0x00010000", "0x00000000", "0x00000023", ""
0x001C2FC0, "PCM_Procyon-A_Procyon-III_Critter02_Floater", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2FC1, "PCM_Procyon-A_Procyon-III_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2FC2, "PCM_Procyon-A_Procyon-III_Prey03", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2FC3, "PCM_Procyon-A_Procyon-III_Prey02", "", "CCT_DummyRace", "0x00000100", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2FC4, "PCM_Procyon-A_Procyon-III_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2FC5, "PCM_Procyon-A_Procyon-III_Predator03", "", "CCT_DummyRace", "0x00000100", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2FC6, "PCM_Procyon-A_Procyon-III_Predator02", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C2FC7, "PCM_Procyon-A_Procyon-III_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C334A, "PCM_Porrima_Porrima-IV-c_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C334B, "PCM_Porrima_Porrima-IV-c_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C334C, "PCM_Porrima_Porrima-IV-c_Predator01", "", "CCT_DummyRace", "0x00100000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C3895, "PD_Guest_FFParadisoZ04", "Corbin Carpenter", "Human", "0x00000022", "0x00020005", "0x00000000", "0x4C0A0023", "CrimeFactionParadiso, FFParadisoZ04GuestFaction, ParadisoFaction"
0x001C3D04, "PCM_Schrodinger_Schrodinger-VIII-a_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C3D05, "PCM_Schrodinger_Schrodinger-VIII-a_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C42D0, "PD_RowanMasterson", "Rowan Masterson", "Human", "0x00080021", "0x00010000", "0x00000000", "0x4C1A0023", "CrimeFactionParadiso, ParadisoFaction"
0x001C43D7, "PCM_Schrodinger_Schrodinger-VIII-a_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C43E4, "LvlRobotModelA_Industrial_Aggro", "", "ModelARace", "0x00000108", "0x0006000F", "0x00000000", "0x5FAF0023", ""
0x001C48CA, "PCM_Schrodinger_Schrodinger-IV_Critter01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C48CB, "PCM_Schrodinger_Schrodinger-IV_Prey01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
0x001C48CC, "PCM_Schrodinger_Schrodinger-IV_Predator01", "", "CCT_DummyRace", "0x00000000", "0x00010005", "0x00000000", "0x7F7E0023", ""
